Customer_ID,RM_ID,Rating,Feedback_Date,City
CUST000340,RM0233,4.8,2024-06-21,Jaipur
CUST000340,RM0233,3.4,2025-07-29,Jaipur
CUST000340,RM0233,4.2,2023-05-05,Kolkata
CUST000341,RM0203,2.6,2024-05-09,Ahmedabad
CUST000341,RM0203,2.1,2024-04-13,Pune
CUST000341,RM0203,3.4,08-15-2025,Pune
CUST000342,RM0097,4.0,2026-03-12,Kolkata
CUST000343,RM0047,5.0,07/04/2025,Bangalore
CUST000343,RM0047,5.0,2026-01-08,Delhi
CUST000344,RM0205,2.9,03-13-2025,Lucknow
CUST000345,,4.9,2023-08-08,
CUST000346,RM0227,2.7,06-17-2026,Mumbai
CUST000347,RM0009,5.0,,Delhi
CUST000347,RM0009,3.5,2025-07-02,Delhi
CUST000348,RM0178,3.4,2024-02-13,Jaipur
CUST000349,,5.0,09/05/2024,Bangalore
CUST000350,RM0082,3.4,2023-03-16,Delhi
CUST000351,,5.0,2025-10-10,Chennai
CUST000352,RM0234,3.4,03-28-2024,Pune
CUST000352,RM0234,4.9,08/07/2026,Chennai
CUST000352,RM0234,4.1,2023-04-10,Mumbai
CUST000352,RM0234,4.7,,Mumbai
CUST000352,RM0234,3.0,2025-05-22,Lucknow
CUST000353,RM0132,2.2,2024-12-14,Hyderabad
CUST000354,,3.1,30/07/2025,Chennai
CUST000355,,3.6,2025-10-29,Jaipur
CUST000356,,3.8,2026-06-25,Jaipur
CUST000357,RM0036,3.5,2025-12-13,Ahmedabad
CUST000357,RM0036,1.9,07-17-2025,Delhi
CUST000357,RM0036,3.4,2023-12-29,Bangalore
CUST000357,RM0036,4.0,2024-12-28,Bangalore
CUST000357,RM0036,3.8,2023-04-05,Bangalore
CUST000358,RM0199,3.6,2025-04-20,Ahmedabad
CUST000358,RM0199,3.5,2025-01-01,Jaipur
CUST000358,RM0199,4.1,2023-10-20,Ahmedabad
CUST000358,RM0199,3.0,2024-11-07,Lucknow
CUST000359,RM0229,3.8,06-18-2024,Delhi
CUST000360,RM0016,3.6,05-09-2026,Mumbai
CUST000361,RM0170,2.8,2023-01-14,Lucknow
CUST000362,RM0046,3.8,2023-09-07,Mumbai
CUST000363,RM0205,2.0,2026-02-10,Mumbai
CUST000363,RM0205,3.3,2024-04-17,Kolkata
CUST000364,RM0020,4.3,2026-02-16,Jaipur
CUST000365,RM0007,4.4,2025-04-10,Mumbai
CUST000366,RM0069,4.0,2025-08-22,Bangalore
CUST000367,RM0143,4.2,07-08-2024,Pune
CUST000368,RM0005,4.6,2024-03-26,Bangalore
CUST000369,RM0131,4.1,2023-05-11,Bangalore
CUST000370,,5.0,04/08/2026,Jaipur
CUST000370,RM0219,1.9,2025-03-24,Hyderabad
CUST000370,RM0219,4.8,2025-08-22,Lucknow
CUST000371,RM0007,1.8,07-02-2026,Lucknow
CUST000372,RM0103,3.4,,Pune
CUST000373,RM0174,4.7,2023-12-03,Pune
CUST000374,RM0033,4.6,2023-11-23,Bangalore
CUST000375,RM0147,3.0,2023-03-01,Chennai
CUST000375,RM0147,4.0,2024-01-09,Ahmedabad
CUST000376,RM0192,3.4,2023-08-26,Delhi
CUST000377,RM0221,4.8,2025-04-11,Hyderabad
CUST000378,RM0235,3.9,2025-07-28,Delhi
CUST000379,RM0091,3.4,11/06/2024,
CUST000380,RM0240,4.4,2023-11-15,Hyderabad
CUST000381,,4.6,2023-12-31,Delhi
CUST000382,RM0123,10.0,2025-11-26,Kolkata
CUST000383,RM0038,3.8,2026-03-16,Kolkata
CUST000384,RM0122,4.7,2023-11-29,Ahmedabad
CUST000385,RM0131,5.0,07-10-2024,Pune
CUST000386,RM0131,1.9,2023-09-03,Lucknow
CUST000387,,5.0,2023-01-05,Bangalore
CUST000388,RM0181,5.0,21/03/2023,Mumbai
CUST000389,RM0017,4.4,2023-11-14,Pune
CUST000389,RM0017,3.7,27/07/2026,Jaipur
CUST000389,RM0017,2.4,2025-02-11,Chennai
CUST000390,RM0040,4.0,20/06/2025,Hyderabad
CUST000391,RM0199,3.6,30/07/2025,Pune
CUST000392,RM0143,2.6,22/04/2023,Lucknow
CUST000393,RM0167,3.3,2024-04-27,Lucknow
CUST000394,RM0061,4.0,2023-03-06,
CUST000395,RM0142,4.3,02-07-2023,Bangalore
CUST000396,,3.0,2025-03-03,Kolkata
CUST000397,RM0140,1.6,08-13-2023,Delhi
CUST000398,RM0168,3.7,17/08/2023,Hyderabad
CUST000399,,3.1,2026-05-23,Kolkata
CUST000399,,3.6,2024-04-04,Delhi
CUST000399,,2.0,2024-06-02,Delhi
CUST000400,RM0123,3.7,2023-07-01,Hyderabad
CUST000401,RM0180,4.4,2024-10-11,Hyderabad
CUST000402,RM0206,3.6,2023-10-19,Chennai
CUST000403,RM0081,4.1,02-10-2023,Kolkata
CUST000404,RM0211,3.7,2024-06-06,Delhi
CUST000405,RM0122,2.0,08/10/2025,Mumbai
CUST000405,RM0122,4.1,2023-09-15,Jaipur
CUST000405,RM0122,3.2,2024-11-22,
CUST000405,RM0122,2.7,2025-05-10,Jaipur
CUST000406,RM0155,4.7,12-09-2025,Pune
CUST000407,RM0015,4.3,09/08/2023,Chennai
CUST000408,,3.4,02-15-2024,Ahmedabad
CUST000409,,3.8,2024-08-05,Chennai
CUST000410,RM0236,4.2,2025-06-02,Pune
CUST000411,RM0023,2.3,26/04/2023,Hyderabad
CUST000412,RM0203,2.9,2023-09-01,Pune
CUST000413,RM0170,2.9,2026-07-08,Pune
CUST000414,,4.5,2025-02-02,Delhi
CUST000415,,5.0,19/02/2023,Chennai
CUST000416,RM0246,4.6,2025-08-16,Mumbai
CUST000417,RM0216,4.1,31/12/2025,Kolkata
CUST000418,RM0190,3.0,2025-11-16,Bangalore
CUST000419,,4.7,2023-11-15,Delhi
CUST000420,RM0089,3.6,2023-10-09,Kolkata
CUST000421,RM0082,3.0,24/05/2026,Jaipur
CUST000422,RM0086,4.7,2023-04-12,Bangalore
CUST000423,,5.0,2024-08-25,Lucknow
CUST000424,,4.7,07-14-2025,Mumbai
CUST000425,RM0185,5.0,2024-02-22,Bangalore
CUST000426,RM0175,3.2,2026-07-17,Kolkata
CUST000426,RM0175,3.5,2025-05-12,Chennai
CUST000426,RM0175,3.1,2023-12-04,Bangalore
CUST000426,RM0175,3.1,06/10/2024,Lucknow
CUST000427,RM0212,5.0,2024-06-10,Jaipur
CUST000428,RM0222,2.9,2026-07-11,Hyderabad
CUST000429,RM0216,3.5,2024-08-10,Bangalore
CUST000430,RM0111,5.0,2024-04-18,Mumbai
CUST000430,RM0111,4.4,05/09/2025,
CUST000430,RM0111,3.0,25/11/2023,Jaipur
CUST000430,RM0111,3.9,2023-01-13,Mumbai
CUST000430,RM0111,2.3,,Jaipur
CUST000431,RM0155,3.8,12/11/2025,Delhi
CUST000432,RM0039,4.1,2025-12-09,Pune
CUST000433,RM0117,4.1,2024-09-26,Bangalore
CUST000434,,5.0,2024-02-15,Delhi
CUST000435,RM0020,4.7,06-11-2024,Kolkata
CUST000436,RM0150,2.8,07-30-2025,Mumbai
CUST000437,RM0088,4.1,2023-01-28,Chennai
CUST000438,RM0236,3.9,2024-02-12,Hyderabad
CUST000439,RM0153,5.0,04-11-2026,Pune
CUST000440,RM0153,3.6,07/05/2026,Bangalore
CUST000441,RM0138,4.1,30/10/2025,Lucknow
CUST000442,RM0057,4.3,07-14-2025,Hyderabad
CUST000443,RM0065,2.9,,Chennai
CUST000444,,2.5,2023-10-22,Lucknow
CUST000445,RM0017,3.8,03/08/2024,Pune
CUST000446,RM0023,4.7,13/03/2023,Kolkata
CUST000446,RM0023,2.7,2023-03-10,Ahmedabad
CUST000447,RM0044,3.9,10/11/2023,Kolkata
CUST000447,RM0044,3.3,,Ahmedabad
CUST000448,RM0227,2.1,2026-01-23,Delhi
CUST000448,RM0227,4.2,2025-09-30,Pune
CUST000448,RM0227,4.4,08-25-2023,Mumbai
CUST000449,RM0110,4.7,2024-11-25,
CUST000450,,4.8,2025-03-07,Mumbai
CUST000450,,3.9,2025-05-23,Jaipur
CUST000451,RM0033,4.4,,Jaipur
CUST000452,RM0107,4.2,03/02/2023,Pune
CUST000453,RM0091,1.4,2026-03-13,Chennai
CUST000454,,2.5,2025-02-14,
CUST000455,RM0157,3.3,2026-05-27,Pune
CUST000456,RM0250,4.1,2023-08-10,Lucknow
CUST000456,RM0250,4.3,2024-12-01,Pune
CUST000457,,4.7,2023-10-12,Delhi
CUST000457,,4.7,05-14-2024,Lucknow
CUST000457,,4.2,22/11/2025,Mumbai
CUST000458,,4.5,2023-08-01,Lucknow
CUST000459,,5.0,2025-05-13,Pune
CUST000460,,4.4,10-12-2023,Kolkata
CUST000461,RM0034,4.0,23/01/2024,Ahmedabad
CUST000462,RM0223,4.5,10-23-2025,Jaipur
CUST000463,RM0070,4.8,22/08/2025,Ahmedabad
CUST000464,,5.0,2024-03-21,Bangalore
CUST000465,RM0167,2.9,2026-03-03,Mumbai
CUST000465,RM0167,2.4,12-31-2025,Ahmedabad
CUST000465,,4.2,2026-07-27,Hyderabad
CUST000465,,6.0,2024-07-30,Mumbai
CUST000466,RM0156,2.6,2023-01-13,Lucknow
CUST000466,RM0156,3.8,,Lucknow
CUST000466,RM0156,5.0,01-18-2024,Hyderabad
CUST000467,RM0170,4.0,2023-05-07,Hyderabad
CUST000468,RM0148,-1.0,16/03/2026,Chennai
CUST000469,RM0177,4.0,2025-06-12,Chennai
CUST000469,,3.6,2026-03-10,Lucknow
CUST000469,RM0177,5.0,2025-02-26,Mumbai
CUST000469,RM0177,4.4,2023-05-19,Chennai
CUST000469,RM0177,3.5,2023-02-06,Ahmedabad
CUST000470,RM0227,5.0,2024-02-02,Mumbai
CUST000471,RM0030,4.2,09-30-2025,Mumbai
CUST000471,RM0030,3.6,2023-08-18,Ahmedabad
CUST000471,RM0030,1.9,04-04-2025,Pune
CUST000471,RM0030,4.1,02/07/2024,Mumbai
CUST000471,RM0030,3.5,2026-04-28,Delhi
CUST000472,,3.7,24/01/2023,Chennai
CUST000473,RM0118,3.6,2025-08-21,Hyderabad
CUST000474,RM0164,2.2,2024-08-29,Hyderabad
CUST000474,RM0164,5.0,13/10/2023,Mumbai
CUST000474,RM0164,3.3,2025-08-31,Mumbai
CUST000474,RM0164,4.7,26/07/2024,Bangalore
CUST000475,RM0030,3.8,02-24-2026,
CUST000476,,1.3,03-17-2025,Bangalore
CUST000477,RM0232,3.9,2023-10-14,Ahmedabad
CUST000478,RM0240,4.1,2025-09-01,Kolkata
CUST000479,RM0232,3.5,2026-07-27,Ahmedabad
CUST000480,RM0061,5.0,,Lucknow
CUST000481,RM0046,5.0,2023-09-15,Jaipur
CUST000482,RM0114,4.3,2025-08-19,Ahmedabad
CUST000482,RM0114,4.4,2026-05-27,Lucknow
CUST000482,RM0114,2.8,2024-05-24,Chennai
CUST000483,RM0215,6.0,2025-04-27,Ahmedabad
CUST000484,,2.8,2026-07-09,
CUST000485,RM0124,3.3,15/01/2025,Jaipur
CUST000486,RM0207,5.0,2025-02-12,
CUST000487,RM0003,3.5,22/01/2025,Jaipur
CUST000488,RM0168,5.0,2024-09-23,Chennai
CUST000489,RM0032,3.3,07-10-2023,Kolkata
CUST000489,RM0032,3.0,2024-08-03,Delhi
CUST000489,RM0032,3.5,01-28-2026,Jaipur
CUST000489,RM0032,3.5,2023-12-27,Jaipur
CUST000490,RM0199,3.3,2024-10-11,Jaipur
CUST000491,RM0145,5.0,2025-10-21,Chennai
CUST000492,,3.9,2025-07-04,Jaipur
CUST000493,RM0150,3.8,05-22-2023,Jaipur
CUST000494,RM0164,4.0,2026-04-09,Hyderabad
CUST000495,RM0191,4.9,26/04/2023,Bangalore
CUST000495,RM0191,4.0,2024-08-07,Kolkata
CUST000495,RM0191,4.3,28/05/2026,Chennai
CUST000495,RM0191,5.0,2023-11-25,Mumbai
CUST000495,RM0191,2.9,2023-05-07,Ahmedabad
CUST000496,RM0077,3.2,2026-03-28,Jaipur
CUST000497,,4.1,2025-07-09,Hyderabad
CUST000498,RM0063,3.3,2024-11-08,Ahmedabad
CUST000499,RM0121,3.8,02-11-2023,Jaipur
CUST000499,RM0121,2.9,2026-01-07,Pune
CUST000499,RM0121,3.1,2025-04-11,Lucknow
CUST000499,RM0121,5.0,2024-08-28,
CUST000499,RM0121,3.6,2023-10-31,Hyderabad
CUST000500,RM0126,3.5,12-25-2025,Chennai
CUST000501,,3.2,2024-04-01,Kolkata
CUST000501,,3.1,2026-07-01,Ahmedabad
CUST000501,,3.0,2026-06-15,Chennai
CUST000502,RM0162,2.7,2026-06-04,Hyderabad
CUST000502,RM0162,3.3,2023-06-11,Bangalore
CUST000502,RM0162,3.9,2025-03-04,Kolkata
CUST000502,RM0162,4.6,09/02/2023,Lucknow
CUST000503,,3.9,2025-05-20,Mumbai
CUST000504,RM0225,3.0,2023-11-10,Pune
CUST000504,RM0225,-1.0,15/08/2024,Mumbai
CUST000505,RM0088,3.5,2026-07-29,Hyderabad
CUST000506,RM0215,3.4,26/04/2023,Mumbai
CUST000507,RM0124,3.3,06-19-2026,Kolkata
CUST000508,RM0164,3.6,2023-10-02,Hyderabad
CUST000509,RM0240,4.9,2024-02-24,Jaipur
CUST000510,RM0129,4.7,2026-05-15,Delhi
CUST000511,RM0089,5.0,2025-02-14,Delhi
CUST000512,RM0135,3.1,30/06/2024,Mumbai
CUST000513,RM0229,2.9,,Lucknow
CUST000514,RM0167,3.6,23/09/2024,Kolkata
CUST000515,,5.0,2024-11-02,Bangalore
CUST000516,RM0182,1.9,2025-02-20,Bangalore
CUST000517,,4.1,18/01/2026,Bangalore
CUST000518,RM0091,3.7,2023-07-30,Kolkata
CUST000519,,4.6,2026-01-23,Chennai
CUST000520,RM0247,4.4,2024-09-11,Delhi
CUST000520,RM0247,4.6,2025-09-03,Jaipur
CUST000520,RM0247,4.5,09-09-2025,Hyderabad
CUST000520,RM0247,5.0,19/02/2025,Delhi
CUST000520,RM0247,5.0,20/03/2024,Lucknow
CUST000521,,4.8,2024-04-16,Pune
CUST000522,RM0189,3.5,01/01/2023,Jaipur
CUST000523,RM0027,3.6,2024-05-22,
CUST000523,RM0027,5.0,2024-04-28,Pune
CUST000524,RM0020,5.0,2023-02-05,Chennai
CUST000525,RM0229,3.1,08-30-2025,Mumbai
CUST000525,RM0229,2.0,2025-11-24,Jaipur
CUST000526,RM0162,2.2,2026-02-19,Chennai
CUST000526,RM0162,5.0,2025-02-22,
CUST000526,RM0162,5.0,04/11/2024,Hyderabad
CUST000526,RM0162,4.0,2025-04-30,Jaipur
CUST000526,RM0162,4.3,02-17-2024,Pune
CUST000527,RM0120,5.0,12-15-2024,Pune
CUST000527,RM0120,5.0,2024-06-21,Hyderabad
CUST000527,RM0120,4.7,2023-08-10,Ahmedabad
CUST000527,,4.0,2024-03-24,Bangalore
CUST000527,RM0120,3.6,2024-12-09,Jaipur
CUST000528,RM0242,3.7,2023-09-25,Chennai
CUST000529,,3.2,11/12/2023,Bangalore
CUST000530,RM0153,4.7,2024-01-06,Kolkata
CUST000531,RM0029,3.9,05-07-2025,Lucknow
CUST000531,RM0029,3.2,2024-03-03,Bangalore
CUST000532,RM0157,5.0,07-24-2024,Bangalore
CUST000533,RM0210,4.6,2025-11-26,Mumbai
CUST000534,RM0191,4.3,2023-10-15,Bangalore
CUST000535,RM0099,3.8,09-10-2023,Hyderabad
CUST000536,RM0032,4.5,2026-06-23,Hyderabad
CUST000537,RM0108,3.7,2025-07-21,Hyderabad
CUST000538,RM0137,5.0,2025-01-14,
CUST000539,RM0047,5.0,2025-09-07,Jaipur
CUST000540,RM0077,3.2,2024-10-07,Jaipur
CUST000541,RM0213,3.7,2023-03-11,Ahmedabad
CUST000542,,3.1,2024-08-25,Ahmedabad
CUST000542,,2.1,2024-02-22,Jaipur
CUST000542,RM0234,5.0,04-12-2024,Hyderabad
CUST000543,RM0162,3.9,2023-10-15,Mumbai
CUST000543,RM0162,2.9,2023-04-25,Kolkata
CUST000544,RM0024,2.3,2023-11-07,Bangalore
CUST000545,RM0131,10.0,11-22-2023,Delhi
CUST000546,RM0208,-1.0,07/07/2025,Kolkata
CUST000547,RM0207,4.2,2024-01-18,Bangalore
CUST000548,RM0165,4.4,2026-01-07,Hyderabad
CUST000549,RM0001,4.4,2025-12-26,Delhi
CUST000550,RM0124,5.0,2023-10-27,Pune
CUST000551,RM0152,4.9,2026-01-20,Hyderabad
CUST000552,RM0116,2.7,22/01/2023,Delhi
CUST000552,RM0116,2.9,2024-08-16,Kolkata
CUST000552,RM0116,5.0,2025-08-21,Kolkata
CUST000552,RM0116,3.4,2026-02-15,Kolkata
CUST000552,RM0116,2.5,2024-01-08,Chennai
CUST000553,RM0188,2.6,04-19-2026,Mumbai
CUST000553,RM0188,4.9,2026-06-22,Hyderabad
CUST000553,RM0188,4.9,2025-01-30,Mumbai
CUST000554,RM0118,4.1,2024-05-11,Bangalore
CUST000555,RM0213,3.1,02-10-2024,Pune
CUST000555,RM0213,3.9,2025-01-10,Bangalore
CUST000556,RM0089,3.8,2026-01-09,Mumbai
CUST000557,RM0102,3.6,2025-11-18,Mumbai
CUST000558,RM0024,4.7,03-17-2025,Kolkata
CUST000559,RM0064,3.5,16/05/2024,Hyderabad
CUST000560,RM0070,4.5,2023-05-08,Delhi
CUST000560,RM0070,4.3,11/02/2024,Mumbai
CUST000560,RM0070,2.6,2023-08-30,Pune
CUST000560,RM0070,5.0,2026-06-25,Hyderabad
CUST000561,RM0249,4.6,2024-01-26,Bangalore
CUST000562,RM0079,2.4,2025-10-22,Pune
CUST000563,RM0177,2.6,2023-12-28,Kolkata
CUST000563,RM0177,5.0,2025-08-07,
CUST000564,RM0124,4.2,2023-11-17,Mumbai
CUST000565,,4.6,2023-03-09,Jaipur
CUST000565,,4.4,2025-09-01,Delhi
CUST000566,RM0199,5.0,2024-02-01,
CUST000566,RM0199,5.0,2025-11-27,Delhi
CUST000567,RM0196,3.1,2025-08-05,Jaipur
CUST000568,RM0128,4.5,2026-05-19,Kolkata
CUST000569,RM0045,2.6,13/06/2023,Pune
CUST000569,RM0045,2.9,2024-04-05,Chennai
CUST000569,RM0045,3.7,2024-01-01,Jaipur
CUST000569,RM0045,2.3,31/07/2025,Jaipur
CUST000569,RM0045,3.2,2025-04-19,Mumbai
CUST000570,RM0032,1.8,2023-09-01,Jaipur
CUST000571,RM0127,4.0,22/03/2025,Hyderabad
CUST000572,RM0085,5.0,2024-07-05,Ahmedabad
CUST000573,RM0069,4.0,12-26-2023,Ahmedabad
CUST000574,RM0148,4.0,2023-06-01,Hyderabad
CUST000575,RM0221,3.6,2026-05-06,Bangalore
CUST000576,RM0036,5.0,2025-08-04,Pune
CUST000577,,3.9,06-08-2026,
CUST000578,RM0214,2.9,10-05-2024,Lucknow
CUST000579,RM0026,4.2,2024-09-30,Kolkata
CUST000580,RM0152,5.0,2023-08-01,Pune
CUST000581,RM0173,2.6,05-23-2024,Ahmedabad
CUST000581,,3.1,2024-06-15,Kolkata
CUST000581,RM0173,3.9,2026-07-03,Kolkata
CUST000581,RM0173,3.6,2024-04-12,Chennai
CUST000581,RM0173,4.4,2025-05-25,
CUST000582,RM0087,3.0,2024-03-30,Delhi
CUST000583,RM0024,3.5,20/04/2024,Delhi
CUST000584,,4.1,2024-01-25,Lucknow
CUST000585,RM0140,4.1,2026-02-10,Delhi
CUST000586,RM0241,5.0,2023-08-27,Lucknow
CUST000587,RM0148,4.8,11-20-2023,Bangalore
CUST000587,RM0148,2.5,2023-08-24,Hyderabad
CUST000588,RM0033,3.0,2026-06-01,
CUST000589,RM0098,2.6,2025-04-01,Lucknow
CUST000590,RM0235,5.0,2023-04-30,Pune
CUST000590,RM0235,2.9,2026-02-13,Mumbai
CUST000590,RM0235,4.6,2024-03-01,Lucknow
CUST000590,RM0235,4.5,2023-08-02,Lucknow
CUST000590,RM0235,2.5,2023-09-18,Lucknow
CUST000591,RM0206,3.6,05-13-2024,Lucknow
CUST000592,RM0167,3.7,2026-01-26,Lucknow
CUST000593,RM0173,2.4,2025-06-13,Ahmedabad
CUST000594,RM0059,5.0,2023-10-29,Bangalore
CUST000595,RM0156,4.2,2025-05-27,Pune
CUST000596,RM0109,5.0,04/06/2025,Bangalore
CUST000597,RM0137,5.0,08-29-2024,Ahmedabad
CUST000598,RM0032,4.2,09-10-2024,Jaipur
CUST000599,,4.4,2025-01-03,Delhi
CUST000600,RM0208,3.2,,Kolkata
CUST000601,RM0001,5.0,2023-02-23,Jaipur
CUST000602,RM0204,4.0,2026-01-01,Ahmedabad
CUST000603,,3.6,2025-04-06,Chennai
CUST000603,RM0186,3.2,2026-01-31,Kolkata
CUST000603,RM0186,4.1,2024-09-29,Lucknow
CUST000603,RM0186,4.6,22/06/2023,
CUST000604,RM0089,4.2,09/03/2026,Chennai
CUST000605,RM0072,4.5,2024-12-21,Hyderabad
CUST000606,RM0248,3.8,03/09/2023,Chennai
CUST000606,RM0248,4.5,07-04-2025,Kolkata
CUST000606,RM0248,4.5,,Mumbai
CUST000607,RM0198,5.0,2025-06-15,Hyderabad
CUST000608,RM0230,10.0,2024-09-13,Delhi
CUST000609,RM0055,4.8,2023-03-05,Delhi
CUST000609,RM0055,4.2,2024-07-28,Mumbai
CUST000610,RM0075,4.4,2024-04-18,Chennai
CUST000611,,2.8,2024-08-01,Bangalore
CUST000612,RM0141,5.0,02/02/2024,Ahmedabad
CUST000613,,3.8,2025-01-14,Hyderabad
CUST000614,RM0099,3.9,2023-07-24,Bangalore
CUST000615,RM0068,3.5,2025-03-19,Hyderabad
CUST000616,RM0025,3.1,28/02/2025,Bangalore
CUST000617,RM0137,3.2,05-26-2026,Kolkata
CUST000618,,2.9,2024-07-04,Delhi
CUST000619,RM0011,6.0,,Mumbai
CUST000620,,3.8,01/11/2025,Jaipur
CUST000621,RM0146,4.8,2025-06-20,Pune
CUST000621,RM0146,4.0,2026-07-11,Bangalore
CUST000622,RM0059,4.7,2025-04-01,Delhi
CUST000622,RM0059,4.5,2025-11-30,Lucknow
CUST000622,RM0059,3.6,2023-05-10,Hyderabad
CUST000623,RM0145,5.0,2023-05-26,Kolkata
CUST000624,RM0133,5.0,2023-12-05,Ahmedabad
CUST000625,RM0196,4.8,2025-07-01,Hyderabad
CUST000626,RM0246,4.4,2024-04-28,Mumbai
CUST000627,RM0152,3.7,2025-09-23,Mumbai
CUST000627,RM0152,3.7,,Delhi
CUST000627,RM0152,4.0,2025-12-28,Delhi
CUST000627,RM0152,5.0,2026-04-21,Bangalore
CUST000627,,5.0,2025-09-06,
CUST000628,RM0242,2.6,01/02/2025,Delhi
CUST000628,,4.3,2024-12-22,Ahmedabad
CUST000628,RM0242,1.5,2023-03-10,Ahmedabad
CUST000629,RM0129,3.6,,Delhi
CUST000630,,3.3,20/09/2023,Pune
CUST000631,RM0107,4.6,2025-03-24,Pune
CUST000631,RM0107,2.9,2023-04-12,Mumbai
CUST000631,RM0107,2.5,2023-06-13,Chennai
CUST000631,RM0107,3.5,2023-01-24,Lucknow
CUST000631,RM0107,4.0,04-09-2025,Hyderabad
CUST000632,RM0139,2.3,2024-05-12,Bangalore
CUST000632,RM0139,5.0,2024-11-22,Hyderabad
CUST000632,RM0139,3.8,2026-04-04,Delhi
CUST000632,RM0139,4.0,2024-12-19,Delhi
CUST000632,RM0139,5.0,22/07/2024,Mumbai
CUST000633,,3.3,2026-02-21,Mumbai
CUST000634,RM0031,5.0,2023-08-21,Delhi
CUST000635,RM0073,4.0,2023-11-10,Chennai
CUST000635,RM0073,4.8,10-08-2024,Chennai
CUST000635,RM0073,4.4,2025-07-26,Kolkata
CUST000636,RM0239,4.7,2026-01-25,Ahmedabad
CUST000637,RM0012,4.1,06/03/2023,Hyderabad
CUST000638,RM0168,3.5,20/03/2026,Jaipur
CUST000639,RM0084,5.0,,Chennai
CUST000640,RM0030,4.0,01/09/2025,
CUST000641,RM0112,2.9,02-08-2025,Mumbai
CUST000642,RM0168,5.0,2023-04-23,Ahmedabad
CUST000643,RM0184,3.7,2023-10-28,Pune
CUST000643,RM0184,2.3,03-10-2025,Delhi
CUST000643,RM0184,3.2,2025-06-13,Ahmedabad
CUST000643,RM0184,2.0,,
CUST000643,RM0184,3.2,06/05/2025,Mumbai
CUST000644,RM0133,5.0,,Ahmedabad
CUST000645,RM0029,4.5,2023-12-06,Pune
CUST000646,RM0051,4.0,2025-01-21,Kolkata
CUST000646,RM0051,-1.0,07-24-2023,Kolkata
CUST000646,RM0051,3.4,2024-02-28,Bangalore
CUST000646,RM0051,3.9,2024-06-18,Kolkata
CUST000646,RM0051,5.0,2023-04-22,Jaipur
CUST000647,RM0067,-1.0,2024-01-23,Jaipur
CUST000648,RM0208,2.2,,Delhi
CUST000649,RM0068,5.0,08-15-2025,Chennai
CUST000649,RM0068,3.1,2023-05-07,Delhi
CUST000649,RM0068,3.8,2026-08-04,Pune
CUST000650,RM0061,3.8,2024-01-02,Delhi
CUST000651,RM0245,3.8,2023-02-19,Kolkata
CUST000652,RM0051,3.3,,Hyderabad
CUST000653,,4.9,2025-04-18,Mumbai
CUST000654,RM0162,5.0,2024-03-19,Jaipur
CUST000655,,5.0,2025-09-06,Lucknow
CUST000656,RM0197,4.1,2023-06-03,Chennai
CUST000657,RM0117,3.4,2023-10-06,Delhi
CUST000658,RM0025,3.8,2025-01-14,
CUST000659,RM0058,3.9,2024-02-08,Lucknow
CUST000660,RM0100,3.0,2023-05-09,Hyderabad
CUST000661,RM0158,4.2,,Lucknow
CUST000661,RM0158,5.0,2023-06-07,Kolkata
CUST000661,RM0158,3.8,12-13-2025,Hyderabad
CUST000661,RM0158,10.0,04-21-2023,Chennai
CUST000662,RM0181,4.5,2025-09-15,Chennai
CUST000662,RM0181,3.3,2026-02-13,Lucknow
CUST000663,RM0074,4.9,28/04/2025,Mumbai
CUST000664,RM0034,3.3,2023-07-18,Hyderabad
CUST000665,RM0096,3.6,2026-05-15,Mumbai
CUST000666,RM0231,4.5,2024-06-09,Lucknow
CUST000667,,3.0,2023-12-27,Chennai
CUST000668,RM0076,4.4,2024-01-26,Hyderabad
CUST000668,RM0076,5.0,2023-03-05,Chennai
CUST000668,RM0076,4.2,2026-02-08,Chennai
CUST000669,RM0211,4.9,2023-04-26,Pune
CUST000670,,2.7,2024-05-08,Pune
CUST000671,RM0133,4.4,2023-11-19,Hyderabad
CUST000672,RM0201,3.5,2026-03-14,Bangalore
CUST000673,RM0121,4.4,2024-10-30,Bangalore
CUST000674,RM0062,5.0,08-13-2024,Delhi
CUST000675,RM0113,1.0,2025-05-06,Hyderabad
CUST000676,RM0159,3.4,2024-03-29,Kolkata
CUST000677,RM0093,1.7,2023-10-01,Delhi
CUST000678,,2.8,21/04/2026,Hyderabad
CUST000679,RM0239,3.5,2024-08-04,Lucknow
CUST000679,RM0239,4.9,07-08-2023,Kolkata
CUST000679,RM0239,4.8,07/08/2026,Pune
CUST000679,RM0239,4.8,2025-10-03,
CUST000679,RM0239,4.6,2025-07-08,
CUST000680,RM0209,2.7,2023-12-26,Lucknow
CUST000681,RM0157,4.8,12-18-2023,Hyderabad
CUST000682,RM0083,3.3,03/07/2026,Bangalore
CUST000683,RM0107,4.4,2023-11-19,Pune
CUST000684,RM0091,3.1,,Lucknow
CUST000685,RM0026,3.8,17/07/2023,Kolkata
CUST000686,RM0210,3.9,09-05-2025,Pune
CUST000686,RM0210,4.3,2025-05-25,Chennai
CUST000686,RM0210,3.2,01-09-2023,Jaipur
CUST000686,RM0210,4.7,2026-07-07,Ahmedabad
CUST000687,RM0163,2.7,2024-04-19,Hyderabad
CUST000688,RM0067,5.0,2026-02-09,Pune
CUST000689,RM0011,3.2,2023-02-01,Chennai
