RM_ID,Product,Sale_Date,Amount
RM0106,Credit Card,2020-10-28 00:00:00.000000,138115
RM0138,Life Insurance,2021-04-05 00:00:00.000000,46989
RM0115,Mutual Funds,2026-06-23 00:00:00.000000,72863
RM0067,ULIP,2025-10-14 00:00:00.000000,15840
RM0102,Mutual Funds,2025-07-25 00:00:00.000000,25669
RM0121,Saving Account,2019-04-16 00:00:00.000000,169125
RM0196,Mutual Funds,2024-10-17 00:00:00.000000,25472
RM0151,Life Insurance,2020-01-31 00:00:00.000000,27585
RM0031,Current Account,2021-03-26 00:00:00.000000,21007
RM0152,Current Account,2022-06-30 00:00:00.000000,16909
RM0059,Health Insurance,2019-12-09 00:00:00.000000,23280
RM0070,Fixed Deposit,2020-01-24 00:00:00.000000,61406
RM0076,Term Insurance,2020-02-27 00:00:00.000000,40382
RM0199,Loan Against Property,2024-11-06 00:00:00.000000,50344
RM0204,Life Insurance,2023-12-03 00:00:00.000000,16526
RM0218,Term Insurance,2025-03-08 00:00:00.000000,91003
RM0136,Fixed Deposit,2019-02-20 00:00:00.000000,86645
RM0129,Recurring Deposit,2021-12-04 00:00:00.000000,11091
RM0204,Gold Investment,2025-11-30 00:00:00.000000,34186
RM0080,Mutual Funds,2022-01-20 00:00:00.000000,13562
RM0031,Recurring Deposit,2025-03-28 10:32:43.369770,88536
RM0187,Gold Investment,2025-01-10 00:00:00.000000,76831
RM0203,Credit Card,2023-11-07 00:00:00.000000,126133
RM0175,Mutual Funds,2024-01-21 00:00:00.000000,23485
RM0137,Mutual Funds,2020-01-25 00:00:00.000000,40467
RM0124,Life Insurance,2023-08-17 00:00:00.000000,20196
RM0102,Loan Against Property,2019-11-15 00:00:00.000000,33199
RM0089,Saving Account,2020-05-25 00:00:00.000000,46932
RM0153,Gold Investment,2020-04-30 00:00:00.000000,12740
RM0111,Mutual Funds,2023-01-31 00:00:00.000000,72740
RM0166,Current Account,2019-09-07 00:00:00.000000,49185
RM0099,Health Insurance,2021-10-24 00:00:00.000000,98292
RM0247,Credit Card,2023-07-23 00:00:00.000000,88888888
RM0033,Saving Account,2019-01-08 00:00:00.000000,25857
RM0234,Mutual Funds,2022-01-01 00:00:00.000000,126818
RM0105,Health Insurance,2023-09-02 00:00:00.000000,342049
RM0151,Saving Account,2024-04-20 00:00:00.000000,135849
RM0071,Recurring Deposit,2026-02-22 00:00:00.000000,85229
RM0069,Loan Against Property,2022-02-24 00:00:00.000000,93663
RM0229,Mutual Funds,2022-02-27 00:00:00.000000,52635
RM0143,Saving Account,2020-10-06 00:00:00.000000,20545
RM0064,Fixed Deposit,2020-07-25 00:00:00.000000,66511
RM0228,ULIP,2025-12-28 00:00:00.000000,72370
RM0023,Current Account,2019-12-22 00:00:00.000000,221285
RM0003,Gold Investment,2020-06-28 00:00:00.000000,48968
RM0076,Current Account,2026-04-16 00:00:00.000000,25829
RM0146,Health Insurance,2024-12-21 00:00:00.000000,67548
RM0170,Fixed Deposit,2019-01-08 00:00:00.000000,204064
RM0046,Fixed Deposit,2024-09-23 00:00:00.000000,19752
RM0075,ULIP,2025-02-03 00:00:00.000000,29726
RM0244,Health Insurance,2019-08-10 00:00:00.000000,49031
RM0176,Recurring Deposit,2021-12-18 00:00:00.000000,19329
RM0135,Fixed Deposit,2025-03-21 00:00:00.000000,46288
RM0165,Current Account,2024-09-21 10:32:43.369816,11123
RM0139,Fixed Deposit,2026-03-07 00:00:00.000000,30547
RM0182,ULIP,2026-07-21 00:00:00.000000,110261
RM0101,Saving Account,2023-02-20 00:00:00.000000,12222
RM0195,Recurring Deposit,2023-06-25 00:00:00.000000,38012
RM0187,Credit Card,2019-12-22 00:00:00.000000,81816
RM0055,Current Account,2021-11-21 00:00:00.000000,163075
RM0239,Mutual Funds,2024-05-01 00:00:00.000000,221595
RM0062,Credit Card,2020-12-28 00:00:00.000000,37406
RM0037,Gold Investment,2023-03-22 00:00:00.000000,160172
RM0129,Health Insurance,2025-08-11 00:00:00.000000,11803
RM0110,Credit Card,2024-03-21 00:00:00.000000,78504
RM0032,Loan Against Property,2019-10-08 00:00:00.000000,61465
RM0206,Gold Investment,2023-02-27 00:00:00.000000,24352
RM0208,Credit Card,2020-03-31 00:00:00.000000,45394
RM0176,Health Insurance,2020-05-02 00:00:00.000000,16937
RM0232,Saving Account,2021-04-23 00:00:00.000000,112629
RM0121,Term Insurance,2022-02-21 00:00:00.000000,32150
RM0249,ULIP,2021-05-10 00:00:00.000000,59180
RM0103,Gold Investment,2022-08-09 00:00:00.000000,18644
RM0222,Current Account,2026-03-16 00:00:00.000000,21543
RM0122,Credit Card,2022-04-11 00:00:00.000000,251143
RM0084,Life Insurance,2022-08-28 00:00:00.000000,79935
RM0230,Gold Investment,2020-08-09 00:00:00.000000,173471
RM0122,Gold Investment,2019-01-13 00:00:00.000000,27538
RM0071,ULIP,2021-07-15 00:00:00.000000,18990
RM0033,Life Insurance,2019-04-26 00:00:00.000000,44965
RM0088,Gold Investment,2023-02-02 00:00:00.000000,44127
RM0055,Recurring Deposit,2023-07-28 00:00:00.000000,19615
RM0059,Saving Account,2019-02-05 00:00:00.000000,76066
RM0177,ULIP,2023-06-12 00:00:00.000000,32453
RM0038,Gold Investment,2025-02-24 00:00:00.000000,20312
RM0128,Fixed Deposit,2021-12-09 00:00:00.000000,30172
RM0105,Recurring Deposit,2026-05-24 00:00:00.000000,51466
RM0244,Credit Card,2020-02-17 00:00:00.000000,74817
RM0089,Recurring Deposit,2023-10-16 00:00:00.000000,42878
RM0209,Loan Against Property,2020-05-02 00:00:00.000000,47284
RM0165,Mutual Funds,2020-12-22 00:00:00.000000,17479
RM0015,Life Insurance,2019-03-27 00:00:00.000000,133073
RM0069,Mutual Funds,2021-12-11 00:00:00.000000,142059
RM0150,Credit Card,2025-08-29 10:32:43.369861,67510
RM0090,Mutual Funds,2019-01-19 00:00:00.000000,10889
RM0239,Fixed Deposit,2024-01-23 00:00:00.000000,48509
RM0096,ULIP,2021-01-04 00:00:00.000000,59607
RM0079,Loan Against Property,2019-08-05 00:00:00.000000,271572
RM0120,Term Insurance,2020-10-31 00:00:00.000000,286917
RM0045,ULIP,2025-01-22 00:00:00.000000,107459
RM0139,Recurring Deposit,2025-12-02 10:32:43.369893,13297
RM0200,Current Account,2022-02-22 00:00:00.000000,163175
RM0049,Recurring Deposit,2024-08-05 00:00:00.000000,28069
RM0207,Fixed Deposit,2019-11-18 00:00:00.000000,57422
RM0212,Gold Investment,2023-10-02 00:00:00.000000,90694
RM0091,Term Insurance,2021-05-29 00:00:00.000000,36144
RM0210,Term Insurance,2021-04-05 00:00:00.000000,29258
RM0181,Term Insurance,2023-01-09 00:00:00.000000,41110
RM0238,Fixed Deposit,2025-01-01 00:00:00.000000,17942
RM0108,Current Account,2024-02-19 00:00:00.000000,32085
RM0057,Fixed Deposit,2021-03-29 00:00:00.000000,107461
RM0114,Saving Account,2023-10-11 00:00:00.000000,11934
RM0021,ULIP,2024-02-19 00:00:00.000000,18177
RM0049,Saving Account,2025-10-06 00:00:00.000000,21202
RM0084,Saving Account,2019-06-04 00:00:00.000000,16683
RM0117,ULIP,2023-08-16 00:00:00.000000,35798
RM0230,Term Insurance,2020-04-04 00:00:00.000000,300239
RM0184,Current Account,2025-07-22 00:00:00.000000,19519
RM0187,Term Insurance,2024-10-25 10:32:43.369930,17860
RM0200,Current Account,2022-10-21 00:00:00.000000,133287
RM0142,Gold Investment,2020-05-11 00:00:00.000000,116874
RM0250,Life Insurance,2024-01-26 00:00:00.000000,11638
RM0101,Term Insurance,2025-08-25 00:00:00.000000,79657
RM0183,Current Account,2024-01-21 00:00:00.000000,63278
RM0026,Saving Account,2026-06-10 00:00:00.000000,82995
RM0230,Loan Against Property,2025-05-22 00:00:00.000000,44110
RM0029,Life Insurance,2019-08-22 00:00:00.000000,247678
RM0248,Term Insurance,2025-06-22 10:32:43.369962,20001
RM0039,Life Insurance,2020-07-28 00:00:00.000000,12241
RM0003,Loan Against Property,2023-03-26 00:00:00.000000,23352
RM0142,Fixed Deposit,2024-12-29 10:32:43.369992,35254
RM0132,ULIP,2022-06-09 00:00:00.000000,39871
RM0099,Fixed Deposit,2023-09-05 00:00:00.000000,58849
RM0217,Credit Card,2020-05-23 00:00:00.000000,137148
RM0198,Life Insurance,2023-01-08 00:00:00.000000,51049
RM0192,Gold Investment,2019-04-28 00:00:00.000000,12308
RM0241,Health Insurance,2021-08-27 00:00:00.000000,36200
RM0105,Fixed Deposit,2022-01-30 00:00:00.000000,36934
RM0083,Fixed Deposit,2024-06-12 00:00:00.000000,178326
RM0087,Term Insurance,2019-08-22 00:00:00.000000,55714
RM0169,Health Insurance,2025-08-15 00:00:00.000000,60482
RM0208,Term Insurance,2026-08-05 10:32:43.370025,72457
RM0213,Fixed Deposit,2026-02-18 00:00:00.000000,83492
RM0241,Fixed Deposit,2025-02-19 00:00:00.000000,60399
RM0120,Recurring Deposit,2019-03-03 00:00:00.000000,23537
RM0152,Life Insurance,2021-08-31 00:00:00.000000,113591
RM0096,Recurring Deposit,2022-03-08 00:00:00.000000,75860
RM0014,Loan Against Property,2025-08-24 00:00:00.000000,77714
RM0091,Credit Card,2025-11-14 00:00:00.000000,293566
RM0081,Credit Card,2022-10-16 00:00:00.000000,91107
RM0102,Term Insurance,2024-11-19 00:00:00.000000,98348
RM0167,ULIP,2019-04-19 00:00:00.000000,161212
RM0151,Loan Against Property,2022-02-20 00:00:00.000000,18192
RM0144,Life Insurance,2025-03-18 00:00:00.000000,44430
RM0168,Mutual Funds,2025-07-28 00:00:00.000000,53442
RM0025,Term Insurance,2021-08-29 00:00:00.000000,29969
RM0001,Mutual Funds,2021-10-28 00:00:00.000000,101442
RM0167,Gold Investment,2020-09-25 00:00:00.000000,81862
RM0232,Credit Card,2023-11-20 00:00:00.000000,73806
RM0066,Gold Investment,2025-05-25 00:00:00.000000,303011
RM0243,Saving Account,2025-11-19 00:00:00.000000,25013
RM0054,Term Insurance,2020-12-05 00:00:00.000000,76487
RM0161,Saving Account,2023-06-21 00:00:00.000000,50081
RM0062,Health Insurance,2020-12-02 00:00:00.000000,28770
RM0014,Saving Account,2022-07-12 00:00:00.000000,18752
RM0088,Health Insurance,2025-07-11 00:00:00.000000,123112
RM0008,Health Insurance,2019-01-27 00:00:00.000000,55249
RM0066,Loan Against Property,2024-09-17 00:00:00.000000,97129
RM0152,Gold Investment,2019-06-04 00:00:00.000000,88888888
RM0013,Term Insurance,2024-05-30 00:00:00.000000,49410
RM0238,ULIP,2019-01-19 00:00:00.000000,22421
RM0241,Gold Investment,2021-08-14 00:00:00.000000,30590
RM0168,Term Insurance,2023-06-07 00:00:00.000000,34026
RM0043,Saving Account,2020-05-28 00:00:00.000000,190475
RM0055,Fixed Deposit,2024-10-31 00:00:00.000000,10282
RM0182,Recurring Deposit,2020-01-29 00:00:00.000000,222256
RM0101,ULIP,2023-09-14 00:00:00.000000,206768
RM0165,Saving Account,2019-08-15 00:00:00.000000,287994
RM0186,ULIP,2019-07-15 00:00:00.000000,42369
RM0130,Term Insurance,2023-11-02 00:00:00.000000,175947
RM0141,ULIP,2023-10-23 00:00:00.000000,35175
RM0237,Mutual Funds,2023-09-21 00:00:00.000000,11332
RM0190,Health Insurance,2020-04-02 00:00:00.000000,22702
RM0095,Credit Card,2024-05-13 00:00:00.000000,155291
RM0194,Life Insurance,2026-03-13 00:00:00.000000,10693
RM0236,Gold Investment,2025-04-25 00:00:00.000000,49482
RM0084,Gold Investment,2025-11-19 00:00:00.000000,13930
RM0229,Mutual Funds,2024-06-03 00:00:00.000000,26871
RM0139,Life Insurance,2026-04-26 00:00:00.000000,14610
RM0231,Term Insurance,2023-01-18 00:00:00.000000,108137
RM0210,ULIP,2021-05-21 00:00:00.000000,54710
RM0075,Loan Against Property,2022-05-28 00:00:00.000000,126193
RM0003,Health Insurance,2024-12-24 00:00:00.000000,68294
RM0227,Saving Account,2020-04-19 00:00:00.000000,9050
RM0154,Current Account,2023-01-06 00:00:00.000000,187073
RM0208,Saving Account,2019-04-29 00:00:00.000000,45655
RM0183,Credit Card,2025-05-26 00:00:00.000000,60903
RM0152,Fixed Deposit,2023-10-15 00:00:00.000000,52937
RM0063,Term Insurance,2022-09-03 00:00:00.000000,43107
RM0067,Current Account,2023-09-25 00:00:00.000000,103526
RM0134,Saving Account,2020-06-16 00:00:00.000000,61715
RM0157,ULIP,2023-07-13 00:00:00.000000,90801
RM0172,Current Account,2026-01-06 10:32:43.370078,87174
RM0124,Life Insurance,2021-09-30 00:00:00.000000,20600
RM0050,Mutual Funds,2022-07-27 00:00:00.000000,62514
RM0171,Current Account,2024-07-30 00:00:00.000000,21135
RM0033,Life Insurance,2025-09-23 00:00:00.000000,34123
RM0198,Gold Investment,2025-03-08 10:32:43.370109,53771
RM0115,Life Insurance,2025-02-16 00:00:00.000000,66572
RM0249,Recurring Deposit,2021-02-09 00:00:00.000000,304537
RM0109,Health Insurance,2021-04-21 00:00:00.000000,11550
RM0019,Health Insurance,2019-08-22 00:00:00.000000,14783
RM0137,Gold Investment,2022-03-01 00:00:00.000000,14007
RM0158,Loan Against Property,2026-07-20 10:32:43.370141,35404
RM0203,Life Insurance,2024-11-08 00:00:00.000000,96183
RM0164,Recurring Deposit,2020-09-06 00:00:00.000000,102913
RM0201,Recurring Deposit,2024-07-22 00:00:00.000000,76776
RM0029,Saving Account,2022-02-15 00:00:00.000000,123592
RM0181,Credit Card,2024-06-19 00:00:00.000000,29493
RM0164,Health Insurance,2019-10-19 00:00:00.000000,14614
RM0245,Loan Against Property,2025-11-05 00:00:00.000000,12995
RM0236,Mutual Funds,2021-09-23 00:00:00.000000,105572
RM0209,ULIP,2021-08-05 00:00:00.000000,75547
RM0011,Life Insurance,2024-03-19 00:00:00.000000,69968
RM0044,Term Insurance,2023-05-01 00:00:00.000000,30751
RM0004,Gold Investment,2024-05-19 00:00:00.000000,33894
RM0160,Credit Card,2022-06-11 00:00:00.000000,168639
RM0210,ULIP,2022-03-22 00:00:00.000000,13296
RM0077,Recurring Deposit,2026-01-16 00:00:00.000000,84301
RM0202,Mutual Funds,2020-11-17 00:00:00.000000,28526
RM0148,Current Account,2019-08-23 00:00:00.000000,11991
RM0080,Recurring Deposit,2025-02-24 00:00:00.000000,77850
RM0049,Life Insurance,2025-01-29 00:00:00.000000,30091
RM0096,Term Insurance,2023-03-12 00:00:00.000000,74033
RM0012,Term Insurance,2025-11-07 00:00:00.000000,71490
RM0176,Mutual Funds,2019-09-27 00:00:00.000000,48262
RM0194,Life Insurance,2019-07-01 00:00:00.000000,85112
RM0164,ULIP,2025-02-18 00:00:00.000000,53498
RM0020,Life Insurance,2022-07-31 00:00:00.000000,26888
RM0234,Loan Against Property,2025-11-15 00:00:00.000000,76234
RM0186,Credit Card,2025-08-24 00:00:00.000000,54475
RM0189,Term Insurance,2023-06-06 00:00:00.000000,10640
RM0105,Life Insurance,2020-09-21 00:00:00.000000,125958
RM0111,Fixed Deposit,2020-08-09 00:00:00.000000,49443
RM0051,Recurring Deposit,2021-10-18 00:00:00.000000,111485
RM0120,Credit Card,2025-04-30 00:00:00.000000,117166
RM0093,Loan Against Property,2021-12-01 00:00:00.000000,39436
RM0085,Current Account,2019-04-12 00:00:00.000000,45429
RM0089,Term Insurance,2026-01-03 10:32:43.370184,36871
RM0082,Credit Card,2019-07-23 00:00:00.000000,39840
RM0026,Life Insurance,2022-02-19 00:00:00.000000,122759
RM0029,Saving Account,2021-09-14 00:00:00.000000,87592
RM0198,Current Account,2023-02-07 00:00:00.000000,16763
RM0110,Loan Against Property,2020-08-17 00:00:00.000000,57119
RM0219,Life Insurance,2025-02-22 00:00:00.000000,284919
RM0201,Credit Card,2021-04-01 00:00:00.000000,55261
RM0195,Loan Against Property,2025-05-18 00:00:00.000000,87058
RM0221,Fixed Deposit,2025-08-21 00:00:00.000000,83280
RM0173,Gold Investment,2021-02-11 00:00:00.000000,31563
RM0140,Mutual Funds,2022-09-07 00:00:00.000000,33248
RM0089,Gold Investment,2024-03-27 00:00:00.000000,74381
RM0142,Mutual Funds,2025-09-09 00:00:00.000000,44655
RM0226,Term Insurance,2025-05-22 00:00:00.000000,52264
RM0197,Mutual Funds,2021-12-05 00:00:00.000000,72397
RM0068,ULIP,2019-06-23 00:00:00.000000,85158
RM0162,Mutual Funds,2020-06-01 00:00:00.000000,25839
RM0243,Mutual Funds,2024-07-27 00:00:00.000000,17937
RM0127,Gold Investment,2022-05-11 00:00:00.000000,27251
RM0070,Life Insurance,2019-07-29 00:00:00.000000,45416
RM0175,Gold Investment,2025-06-29 10:32:43.370221,30938
RM0228,Fixed Deposit,2020-08-17 00:00:00.000000,52008
RM0118,Life Insurance,2025-12-21 00:00:00.000000,12747
RM0189,Life Insurance,2026-06-12 00:00:00.000000,45642
RM0189,Mutual Funds,2021-02-09 00:00:00.000000,32942
RM0181,Health Insurance,2020-05-09 00:00:00.000000,48250
RM0184,Saving Account,2022-10-18 00:00:00.000000,37455
RM0014,Loan Against Property,2023-06-27 00:00:00.000000,26719
RM0110,Health Insurance,2026-08-02 00:00:00.000000,127226
RM0134,Life Insurance,2025-09-28 00:00:00.000000,20213
RM0024,Term Insurance,2022-02-05 00:00:00.000000,67185
RM0015,Gold Investment,2019-02-05 00:00:00.000000,139277
RM0044,Term Insurance,2020-11-04 00:00:00.000000,48682
RM0078,Current Account,2019-09-16 00:00:00.000000,114538
RM0219,Term Insurance,2021-02-04 00:00:00.000000,16668
RM0083,Loan Against Property,2025-12-23 00:00:00.000000,44040
RM0247,Gold Investment,2025-10-26 00:00:00.000000,40534
RM0157,Gold Investment,2025-10-06 00:00:00.000000,10407
RM0202,Loan Against Property,2024-09-18 00:00:00.000000,39282
RM0015,Current Account,2026-01-16 10:32:43.370270,33024
RM0146,Recurring Deposit,2026-03-14 00:00:00.000000,65402
RM0116,Fixed Deposit,2020-11-25 00:00:00.000000,149297
RM0145,Saving Account,2021-05-29 00:00:00.000000,14484
RM0048,Mutual Funds,2021-03-10 00:00:00.000000,29835
RM0176,Fixed Deposit,2020-08-05 00:00:00.000000,39355
RM0057,Credit Card,2019-09-02 00:00:00.000000,40365
RM0084,Life Insurance,2023-01-20 00:00:00.000000,84540
RM0085,Credit Card,2024-12-23 00:00:00.000000,39295
RM0018,Credit Card,2021-06-06 00:00:00.000000,11376
RM0119,Fixed Deposit,2026-02-14 00:00:00.000000,129236
RM0124,Loan Against Property,2024-04-18 00:00:00.000000,918697
RM0135,Mutual Funds,2023-08-21 00:00:00.000000,71911
RM0202,Loan Against Property,2020-04-25 00:00:00.000000,118067
RM0216,Term Insurance,2025-08-04 00:00:00.000000,46067
RM0034,Fixed Deposit,2019-08-01 00:00:00.000000,53507
RM0228,Fixed Deposit,2022-09-15 00:00:00.000000,18892
RM0150,Mutual Funds,2022-05-28 00:00:00.000000,22464
RM0043,Health Insurance,2024-11-18 00:00:00.000000,23405
RM0190,Current Account,2025-11-05 00:00:00.000000,38171
RM0234,Mutual Funds,2021-01-08 00:00:00.000000,141655
RM0124,Term Insurance,2023-07-07 00:00:00.000000,46884
RM0026,Health Insurance,2021-09-27 00:00:00.000000,20665
RM0103,Term Insurance,2020-07-12 00:00:00.000000,25468
RM0037,ULIP,2019-09-23 00:00:00.000000,34226
RM0245,Mutual Funds,2025-01-12 00:00:00.000000,58809
RM0096,Recurring Deposit,2021-08-14 00:00:00.000000,38993
RM0100,ULIP,2025-07-12 00:00:00.000000,34915
RM0070,ULIP,2026-07-27 00:00:00.000000,51589
RM0136,Term Insurance,2025-10-13 00:00:00.000000,23842
RM0084,Life Insurance,2023-04-15 00:00:00.000000,14109
RM0001,Loan Against Property,2021-12-26 00:00:00.000000,11235
RM0202,Gold Investment,2026-06-16 00:00:00.000000,24468
RM0206,Saving Account,2020-12-05 00:00:00.000000,14803
RM0127,Saving Account,2024-11-04 00:00:00.000000,30499
RM0158,Life Insurance,2024-12-15 00:00:00.000000,84125
RM0174,Recurring Deposit,2024-01-31 00:00:00.000000,72990
RM0155,Fixed Deposit,2023-12-19 00:00:00.000000,57199
RM0196,Gold Investment,2025-03-02 00:00:00.000000,42024
RM0144,Current Account,2021-11-03 00:00:00.000000,105696
RM0207,Saving Account,2025-09-15 00:00:00.000000,26568
RM0092,Health Insurance,2024-03-02 00:00:00.000000,118164
RM0163,Loan Against Property,2021-02-23 00:00:00.000000,35477
RM0224,Current Account,2025-10-17 00:00:00.000000,35615
RM0111,Gold Investment,2023-07-07 00:00:00.000000,35989
RM0239,Fixed Deposit,2024-09-19 00:00:00.000000,15162
RM0134,Term Insurance,2021-05-16 00:00:00.000000,195434
RM0174,Term Insurance,2025-07-15 00:00:00.000000,17454
RM0127,Saving Account,2022-09-26 00:00:00.000000,30842
RM0073,ULIP,2021-06-26 00:00:00.000000,29231
RM0099,Saving Account,2023-05-09 00:00:00.000000,13880
RM0031,ULIP,2026-03-15 00:00:00.000000,18259
RM0083,Gold Investment,2022-09-09 00:00:00.000000,12294
RM0103,Recurring Deposit,2023-02-12 00:00:00.000000,27294
RM0250,Current Account,2021-03-15 00:00:00.000000,110741
RM0173,Fixed Deposit,2023-01-29 00:00:00.000000,147516
RM0200,Fixed Deposit,2020-07-10 00:00:00.000000,30733
RM0053,Health Insurance,2019-01-28 00:00:00.000000,16601
RM0085,Recurring Deposit,2025-07-06 00:00:00.000000,61879
RM0219,Life Insurance,2023-04-29 00:00:00.000000,294212
RM0191,Health Insurance,2026-02-08 00:00:00.000000,23219
RM0115,Credit Card,2023-04-06 00:00:00.000000,26395
RM0057,Fixed Deposit,2025-03-18 10:32:43.370331,188505
RM0219,Life Insurance,2020-03-16 00:00:00.000000,19847
RM0080,Recurring Deposit,2024-08-23 00:00:00.000000,45791
RM0049,Recurring Deposit,2025-11-18 00:00:00.000000,23698
RM0043,Current Account,2025-02-09 00:00:00.000000,144671
RM0239,Saving Account,2023-10-05 00:00:00.000000,209556
RM0084,Fixed Deposit,2024-10-15 00:00:00.000000,94288
RM0232,ULIP,2022-05-03 00:00:00.000000,88888888
RM0187,Fixed Deposit,2023-03-02 00:00:00.000000,28901
RM0134,Term Insurance,2023-01-12 00:00:00.000000,35832
RM0003,Fixed Deposit,2020-06-08 00:00:00.000000,88888888
RM0042,Recurring Deposit,2025-10-11 00:00:00.000000,23873
RM0214,Gold Investment,2020-09-16 00:00:00.000000,120709
RM0143,Saving Account,2025-11-10 00:00:00.000000,132996
RM0032,Life Insurance,2023-05-18 00:00:00.000000,37139
RM0014,Health Insurance,2020-07-24 00:00:00.000000,63433
RM0210,Loan Against Property,2024-08-07 00:00:00.000000,19049
RM0210,Credit Card,2022-03-22 00:00:00.000000,38540
RM0068,Recurring Deposit,2025-05-22 00:00:00.000000,59915
RM0017,Current Account,2024-12-18 00:00:00.000000,34339
RM0022,ULIP,2024-10-30 00:00:00.000000,32127
RM0118,Saving Account,2020-12-25 00:00:00.000000,10049
RM0079,Credit Card,2023-11-22 00:00:00.000000,91556
RM0023,Credit Card,2021-07-01 00:00:00.000000,15179
RM0027,Term Insurance,2020-12-27 00:00:00.000000,120063
RM0195,Credit Card,2024-12-12 00:00:00.000000,184441
RM0035,Current Account,2020-08-25 00:00:00.000000,73518
RM0051,Mutual Funds,2024-01-02 00:00:00.000000,88888888
RM0068,ULIP,2021-07-03 00:00:00.000000,49791
RM0145,Saving Account,2021-12-28 00:00:00.000000,25686
RM0146,Term Insurance,2020-09-30 00:00:00.000000,373184
RM0011,Recurring Deposit,2019-12-03 00:00:00.000000,54549
RM0200,Life Insurance,2020-10-02 00:00:00.000000,67152
RM0024,Credit Card,2021-03-28 00:00:00.000000,67349
RM0180,Gold Investment,2023-03-22 00:00:00.000000,103297
RM0070,Loan Against Property,2024-10-22 00:00:00.000000,10485
RM0249,Loan Against Property,2021-09-12 00:00:00.000000,22438
RM0116,Life Insurance,2025-04-29 00:00:00.000000,64761
RM0069,Health Insurance,2022-02-13 00:00:00.000000,122759
RM0012,Life Insurance,2021-04-18 00:00:00.000000,67812
RM0156,Mutual Funds,2019-02-25 00:00:00.000000,36678
RM0093,Life Insurance,2023-09-13 00:00:00.000000,32436
RM0107,Life Insurance,2022-04-11 00:00:00.000000,76960
RM0129,Gold Investment,2019-11-26 00:00:00.000000,77592
RM0177,Mutual Funds,2025-03-01 00:00:00.000000,56704
RM0150,Health Insurance,2023-09-30 00:00:00.000000,27227
RM0014,Recurring Deposit,2023-08-09 00:00:00.000000,139616
RM0073,Loan Against Property,2019-09-23 00:00:00.000000,50134
RM0144,Saving Account,2022-01-06 00:00:00.000000,88149
RM0118,Life Insurance,2024-06-03 00:00:00.000000,22059
RM0080,Fixed Deposit,2025-11-20 00:00:00.000000,31082
RM0034,Fixed Deposit,2019-07-13 00:00:00.000000,113804
RM0109,Loan Against Property,2022-01-20 00:00:00.000000,12570
RM0121,Current Account,2022-04-19 00:00:00.000000,30257
RM0199,Mutual Funds,2022-03-14 00:00:00.000000,45904
RM0227,ULIP,2021-02-21 00:00:00.000000,42860
RM0051,Mutual Funds,2024-04-08 00:00:00.000000,79561
RM0229,Fixed Deposit,2025-07-23 00:00:00.000000,26556
RM0058,Loan Against Property,2025-06-19 00:00:00.000000,22363
RM0089,Credit Card,2023-09-11 00:00:00.000000,140274
RM0216,Fixed Deposit,2025-12-07 10:32:43.370385,52397
RM0111,Fixed Deposit,2019-03-06 00:00:00.000000,15529
RM0102,Health Insurance,2020-06-20 00:00:00.000000,20723
RM0129,Current Account,2025-02-28 00:00:00.000000,347369
RM0102,Health Insurance,2021-01-08 00:00:00.000000,20883
RM0130,Saving Account,2019-07-15 00:00:00.000000,57141
RM0125,Fixed Deposit,2019-06-05 00:00:00.000000,37247
RM0130,Life Insurance,2019-10-01 00:00:00.000000,118402
RM0171,Loan Against Property,2019-05-07 00:00:00.000000,80359
RM0118,Gold Investment,2019-03-24 00:00:00.000000,55434
RM0169,Mutual Funds,2019-12-27 00:00:00.000000,10539
RM0153,Recurring Deposit,2023-05-05 00:00:00.000000,115927
RM0048,Life Insurance,2023-03-16 00:00:00.000000,39409
RM0130,Health Insurance,2024-09-03 00:00:00.000000,144102
RM0224,Credit Card,2022-08-30 00:00:00.000000,44213
RM0169,Life Insurance,2024-11-26 00:00:00.000000,69245
RM0210,Recurring Deposit,2026-06-10 00:00:00.000000,13590
RM0016,Recurring Deposit,2020-04-01 00:00:00.000000,78354
RM0075,Recurring Deposit,2020-04-23 00:00:00.000000,30624
RM0239,Term Insurance,2019-07-19 00:00:00.000000,31643
RM0037,Health Insurance,2025-11-26 00:00:00.000000,16315
RM0071,Fixed Deposit,2025-10-26 00:00:00.000000,17941
RM0156,Current Account,2020-08-28 00:00:00.000000,20274
RM0011,Health Insurance,2024-10-20 00:00:00.000000,29890
RM0123,ULIP,2024-02-26 00:00:00.000000,121267
RM0109,Saving Account,2023-08-02 00:00:00.000000,32963
RM0216,Loan Against Property,2021-08-22 00:00:00.000000,74433
RM0168,Mutual Funds,2025-03-01 00:00:00.000000,14318
RM0102,Gold Investment,2026-07-10 00:00:00.000000,54714
RM0082,ULIP,2020-10-12 00:00:00.000000,42878
RM0054,Gold Investment,2024-08-11 00:00:00.000000,200740
RM0098,Health Insurance,2022-04-18 00:00:00.000000,103607
RM0143,Mutual Funds,2022-01-12 00:00:00.000000,40332
RM0244,Current Account,2026-07-24 00:00:00.000000,84614
RM0120,Loan Against Property,2024-12-08 00:00:00.000000,20723
RM0144,Term Insurance,2020-09-23 00:00:00.000000,51315
RM0061,Mutual Funds,2023-11-20 00:00:00.000000,13877
RM0224,Credit Card,2024-10-12 00:00:00.000000,31392
RM0069,ULIP,2023-09-06 00:00:00.000000,22800
RM0116,Loan Against Property,2021-10-22 00:00:00.000000,73453
