RM_ID,Month,Target,Achievement,Achievement_Pct
RM0064,2023-07,107568,136276,126.6882344191581
RM0064,2023-08,107129,49923,46.60082704029721
RM0064,2023-09,198146,331705,167.40433821525542
RM0064,2023-11,140376,173963,123.92645466461502
RM0064,2023-12,190818,176055,92.26330849290947
RM0064,2024-01,193136,133066,68.8975644105708
RM0064,2024-02,121231,116803,96.34746888172168
RM0064,2024-03,349274,287277,82.24975234343238
RM0064,2024-04,201235,124786,62.01008770840063
RM0064,2024-05,93667,119204,127.26360404411372
RM0064,2024-07,265518,263706,99.3175603913859
RM0064,2024-08,111217,185221,166.54018720159686
RM0064,2024-09,71894,99290,138.10610064817647
RM0064,2024-10,225760,301472,133.53649893692418
RM0064,2024-11,460978,641812,139.22833627635157
RM0064,2024-12,103837,86196,83.01087281026994
RM0065,2023-01,124417,43074,34.620670808651546
RM0065,2023-02,417159,171172,41.03279564866154
RM0065,2023-03,230493,321593,139.52397686697645
RM0065,2023-04,328411,371118,113.00413201750246
RM0065,2023-05,243791,183838,75.40803393070293
RM0065,2023-06,255317,208114,81.51200272602294
RM0065,2023-07,399707,217869,54.507176506791225
RM0065,2023-08,106916,112064,104.814994949306
RM0065,2023-09,274316,390406,142.31980635471498
RM0065,2023-10,85494,44145,51.635202470348794
RM0065,2024-01,104354,107028,102.56243172278974
RM0065,2024-02,166155,156801,94.37031687279949
RM0065,2024-03,213190,200683,94.1334021295558
RM0065,2024-04,488732,337935,69.14525752355074
RM0065,2024-05,198076,241071,121.70631474787454
RM0065,2024-06,99604,91389,91.75233926348339
RM0065,2024-07,118231,66061,55.87451683568607
RM0065,2024-08,147310,129631,87.99877808702736
RM0065,2024-09,79460,77459,97.48175182481752
RM0065,2024-10,132186,65702,49.70420468128244
RM0065,2024-11,71094,90379,127.12605845781641
RM0065,2024-12,233922,400420,171.17671702533323
RM0066,2023-01,63653,30349,47.678821108196004
RM0066,2023-02,57981,63683,109.83425604939549
RM0066,2023-03,196225,177639,90.52822015543381
RM0066,2023-04,289850,385514,133.00465758150767
RM0066,2023-05,688604,349013,50.68413776277802
RM0066,2023-06,59012,42028,71.21941300074562
RM0066,2023-07,52885,89847,169.8912735180108
RM0066,2023-08,104350,117774,112.86439865836128
RM0066,2023-10,107424,120346,112.02896931784332
RM0066,2023-11,92316,48793,52.85432644395338
RM0066,2023-12,107930,132012,122.31261002501621
RM0066,2024-01,584316,664447,113.71364124891326
RM0066,2024-02,164120,57917,35.289422373872775
RM0066,2024-03,324980,119352,36.72595236629947
RM0066,2024-04,405040,448787,110.80066166304563
RM0066,2024-06,77672,75929,97.75594808940158
RM0066,2024-07,844282,639648,75.76236375997594
RM0066,2024-08,97095,46315,47.700705494618674
RM0066,2024-09,186375,80857,43.38403755868544
RM0066,2024-10,267870,449709,167.88330160152313
RM0066,2024-11,452953,209207,46.187352771700375
RM0066,2024-12,172555,76901,44.56608038016864
RM0067,2023-01,177300,269934,152.2470389170897
RM0067,2023-02,165760,266555,160.8077944015444
RM0067,2023-03,292676,209211,71.48211674342959
RM0067,2023-04,199179,61968,31.111713584263402
RM0067,2023-05,125637,82536,65.69402325747988
RM0067,2023-07,464970,422231,90.80822418650666
RM0067,2023-08,209225,292490,139.7968693989724
RM0067,2023-09,272561,382583,140.36600981064788
RM0067,2023-10,101197,134501,132.91006650394775
RM0067,2023-11,169446,202667,119.60565607922288
RM0067,2023-12,50122,34453,68.73827860021548
RM0067,2024-02,450361,331066,73.51124986399799
RM0067,2024-03,136442,79137,58.00046906377801
RM0067,2024-04,72379,44368,61.299548211497815
RM0067,2024-05,170996,87240,51.018737280404224
RM0067,2024-06,427048,337068,78.92976901893933
RM0067,2024-07,108603,124481,114.62022227746931
RM0067,2024-09,116181,193513,166.5616581024436
RM0067,2024-11,121185,125506,103.56562280810331
RM0067,2024-12,164338,242086,147.30981270308754
RM0068,2023-01,174484,183585,105.21595103275945
RM0068,2023-02,90998,44223,48.59777137959076
RM0068,2023-03,466548,700915,150.23427385820966
RM0068,2023-04,53484,81953,153.2290030663376
RM0068,2023-05,183958,198369,107.83385337957579
RM0068,2023-06,51845,76279,147.1289420387694
RM0068,2023-07,0,0,0.0
RM0068,2023-08,245282,79422,32.37987296254923
RM0068,2023-10,288705,96588,33.45560347067075
RM0068,2023-11,90357,63468,70.24137587569308
RM0068,2023-12,75708,77342,102.15829238653775
RM0068,2024-01,100045,179073,178.9924533959718
RM0068,2024-02,180113,153427,85.18374575960647
RM0068,2024-03,175371,110712,63.13016405220932
RM0068,2024-04,128812,62598,48.59640406173338
RM0068,2024-05,265656,211658,79.67371337368627
RM0068,2024-06,259128,222213,85.75414466981569
RM0068,2024-07,723204,402594,55.66811024275308
RM0068,2024-08,50228,59883,119.22234610177591
RM0068,2024-09,174927,0,0.0
RM0068,2024-10,206216,132867,64.43098498661598
RM0068,2024-11,63443,70467,111.07135538987754
RM0068,2024-12,410339,127106,30.975851673859907
RM0069,2023-01,77392,117778,152.18368823651022
RM0069,2023-02,386516,525948,136.07405644268283
RM0069,2023-04,766218,333553,43.5323889545795
RM0069,2023-05,168341,223471,132.7490035107312
RM0069,2023-06,231924,345619,149.0225246201342
RM0069,2023-07,424472,357601,84.24607512391866
RM0069,2023-08,56587,47740,84.36566702599538
RM0069,2023-09,217035,134601,62.01810767848504
RM0069,2023-11,299088,188319,62.96441181190821
RM0069,2023-12,51517,54717,106.21154182114643
RM0069,2024-01,244446,201541,82.44806623957848
RM0069,2024-02,257283,246375,95.76031063070627
RM0069,2024-03,78259,34108,43.583485605489464
RM0069,2024-04,235985,207329,87.85685530860012
RM0069,2024-05,415887,461793,111.03809448239545
RM0069,2024-06,114256,94088,82.34841058675255
RM0069,2024-07,71137,84701,119.06743326257785
RM0069,2024-09,180901,271349,149.9986180286455
RM0069,2024-10,83696,61615,73.61761613458229
RM0069,2024-11,65344,48551,74.30062438785504
RM0069,2024-12,133819,233653,174.60375581942773
RM0070,2023-01,208793,307825,147.43070888391853
RM0070,2023-02,109069,56363,51.676461689389285
RM0070,2023-03,94502,64705,68.46945038200249
RM0070,2023-04,181241,147205,81.22058474627705
RM0070,2023-06,342155,609999,178.28148061551053
RM0070,2023-08,113078,153513,135.75850298024372
RM0070,2023-10,210716,124679,59.16921353860172
RM0070,2023-11,425171,254747,59.91636306333217
RM0070,2023-12,250315,205612,82.14130195953099
RM0070,2024-01,118612,116616,98.31720230668061
RM0070,2024-02,349826,178543,51.03765872176454
RM0070,2024-03,58417,49603,84.91192632281698
RM0070,2024-04,127134,48740,38.33750216307203
RM0070,2024-05,224521,323419,144.0484409030781
RM0070,2024-06,339356,480447,141.57610297151075
RM0070,2024-07,422169,460578,109.09801524981701
RM0070,2024-08,256928,437834,170.41116577406902
RM0070,2024-09,82185,86277,104.97901076838838
RM0070,2024-10,815674,1078620,132.2366533688704
RM0070,2024-11,366350,126607,34.5590282516719
RM0070,2024-12,358075,482172,134.6567059973469
RM0071,2023-01,78086,26433,33.851138488333376
RM0071,2023-02,0,0,0.0
RM0071,2023-03,421136,548403,130.2199289540671
RM0071,2023-04,427867,414699,96.9224081314988
RM0071,2023-05,463807,461228,99.44394974633846
RM0071,2023-06,84271,44418,52.70852369142409
RM0071,2023-07,812766,650858,80.07938324191711
RM0071,2023-08,76162,23809,31.26099629736614
RM0071,2023-09,100440,164086,163.36718438868976
RM0071,2023-10,164538,205450,124.86477287921332
RM0071,2023-11,433410,463427,106.92577467063519
RM0071,2023-12,323283,254019,78.57480906821579
RM0071,2024-01,616504,257834,41.82195087136499
RM0071,2024-02,243554,314391,129.0847204316086
RM0071,2024-03,81918,72355,88.32613100905785
RM0071,2024-04,106275,46945,44.173135732768756
RM0071,2024-05,181844,325592,179.05017487516773
RM0071,2024-06,173006,193401,111.7886084875669
RM0071,2024-07,56172,28582,50.88300220750553
RM0071,2024-08,157991,280871,177.77658221037908
RM0071,2024-09,363858,294839,81.03133640046391
RM0071,2024-10,167462,189073,112.9050172576465
RM0071,2024-11,223449,297561,133.1672999207873
RM0071,2024-12,283949,95820,33.745496550436876
RM0072,2023-01,481506,195054,40.509152533924805
RM0072,2023-04,0,0,0.0
RM0072,2023-05,428072,441557,103.15017099927115
RM0072,2023-06,59862,38542,64.38475159533594
RM0072,2023-07,179649,77571,43.17919943890587
RM0072,2023-08,132663,105286,79.36349999623104
RM0072,2023-09,303278,141084,46.51969480146928
RM0072,2023-10,222232,202205,90.98824651715324
RM0072,2023-11,182919,111269,60.829656842646195
RM0072,2023-12,191127,250561,131.09660068959383
RM0072,2024-01,60922,93607,153.6505695807754
RM0072,2024-02,346266,136889,39.532902450717074
RM0072,2024-03,188643,224677,119.10168943454038
RM0072,2024-04,51880,42205,81.35119506553585
RM0072,2024-05,189885,152662,80.39708244463755
RM0072,2024-06,570706,646710,113.31754002936714
RM0072,2024-07,455934,598854,131.3466422771717
RM0072,2024-08,54320,22628,41.65684830633285
RM0072,2024-09,242116,274039,113.18500223033587
RM0072,2024-10,70399,84008,119.33124050057529
RM0072,2024-12,192812,292193,151.54295375806487
RM0073,2023-01,259744,173832,66.92435628926944
RM0073,2023-02,94800,166066,175.17510548523208
RM0073,2023-03,377593,293580,77.7503820250905
RM0073,2023-05,310637,168554,54.260760952494394
RM0073,2023-06,204982,0,0.0
RM0073,2023-07,79986,34520,43.157552571700045
RM0073,2023-08,339320,396397,116.82099493103854
RM0073,2023-09,94954,149360,157.29721760010108
RM0073,2023-11,293414,132455,45.14269939403028
RM0073,2023-12,204982,283438,138.27458020704256
RM0073,2024-03,238725,330565,138.4710440883862
RM0073,2024-04,77851,60149,77.26169220690807
RM0073,2024-05,328856,541819,164.75873938745227
RM0073,2024-06,204982,0,0.0
RM0073,2024-10,53493,85035,158.96472435645785
RM0073,2024-11,121003,96100,79.41951852433411
RM0073,2024-12,113926,105215,92.35380861260818
RM0074,2023-01,121286,139436,114.9646290585888
RM0074,2023-02,164893,153627,93.16769056297115
RM0074,2023-03,62334,109540,175.73074084769146
RM0074,2023-04,463391,788510,170.1608360973778
RM0074,2023-05,367139,473789,129.0489433157469
RM0074,2023-06,87482,32737,37.42141240483757
RM0074,2023-07,65690,51631,78.59796011569493
RM0074,2023-08,155141,277683,178.9875016920092
RM0074,2023-09,135757,147563,108.69642081071326
RM0074,2023-10,228193,130321,57.10999022757052
RM0074,2023-11,455072,497644,109.35500316433445
RM0074,2023-12,98497,167707,170.2660994751109
RM0074,2024-02,197304,202342,102.5534201029883
RM0074,2024-03,180180,256297,142.24497724497724
RM0074,2024-04,75180,120080,159.72333067305132
RM0074,2024-05,530993,610907,115.0499159122625
RM0074,2024-06,221983,352897,158.97478635751386
RM0074,2024-07,120455,215523,178.92407953177536
RM0074,2024-08,221150,206995,93.5993669455121
RM0074,2024-09,219672,237799,108.25184821005864
RM0074,2024-10,67756,101213,149.37865281303502
RM0074,2024-11,174646,260880,149.3764529390882
RM0074,2024-12,75247,83338,110.7525881430489
RM0075,2023-01,268265,478170,178.24539168359647
RM0075,2023-02,373639,596523,159.65223116430565
RM0075,2023-04,92645,144246,155.69755518376599
RM0075,2023-05,77819,46470,59.71549364551073
RM0075,2023-06,67499,56890,84.2827301145202
RM0075,2023-07,342363,158302,46.238057266702306
RM0075,2023-08,72294,48352,66.88245220903532
RM0075,2023-09,177527,287641,162.0266213026751
RM0075,2023-10,116317,0,0.0
RM0075,2023-11,116317,82168,70.6414367633278
RM0075,2023-12,168543,92653,54.972914923788
RM0075,2024-01,96375,48273,50.08871595330739
RM0075,2024-02,129124,153076,118.54961122641801
RM0075,2024-03,100115,157079,156.8985666483544
RM0075,2024-04,646391,310417,48.02310056916016
RM0075,2024-06,52703,78246,148.4659317306415
RM0075,2024-07,81727,67810,82.97135585547004
RM0075,2024-08,125188,209677,167.48969549797107
RM0075,2024-09,211309,76264,36.09122185993024
RM0075,2024-10,52238,31308,59.93338182931966
RM0075,2024-11,107446,110324,102.67855480892727
RM0075,2024-12,322875,249332,77.22245451025938
RM0076,2023-01,120869,95970,79.40001158278798
RM0076,2023-03,51350,88979,173.2794547224927
RM0076,2023-04,72448,52995,73.1490172261484
RM0076,2023-05,70769,73303,103.5806638499908
RM0076,2023-06,453604,204598,45.10498143755346
RM0076,2023-07,137213,45769,33.356168876126894
RM0076,2023-08,271038,342006,126.18378234786267
RM0076,2023-09,230445,232404,100.85009438260757
RM0076,2023-10,407297,372406,91.43352393953307
RM0076,2023-11,158258,80353,50.773420616967236
RM0076,2023-12,228258,246710,108.08383495868709
RM0076,2024-01,81485,63200,77.56028716941769
RM0076,2024-02,64525,61229,94.89190236342503
RM0076,2024-03,191007,91262,47.77940075494615
RM0076,2024-05,199376,326838,163.93046304469948
RM0076,2024-06,111810,70781,63.30471335300957
RM0076,2024-07,385247,515428,133.79156748787142
RM0076,2024-08,66705,60846,91.216550483472
RM0076,2024-09,218169,253419,116.1571992354551
RM0076,2024-10,194565,180436,92.73815948397709
RM0076,2024-11,175599,262887,149.70871132523533
RM0076,2024-12,107943,147093,136.2691420471916
RM0077,2023-01,757909,670702,88.49373737480357
RM0077,2023-02,284847,190609,66.91627435079182
RM0077,2023-03,99671,169669,170.2290535862989
RM0077,2023-04,53942,33775,62.61354788476512
RM0077,2023-05,148933,134452,90.27683589264971
RM0077,2023-06,198801,117110,58.90815438554132
RM0077,2023-08,60973,52070,85.3984550538763
RM0077,2023-09,161462,184551,114.29995912350894
RM0077,2023-10,188004,211127,112.29920639986383
RM0077,2023-11,92305,133549,144.68230323384432
RM0077,2024-01,63781,38111,59.75290446998323
RM0077,2024-02,251702,181122,71.95890378304503
RM0077,2024-03,152026,120221,79.07923644639733
RM0077,2024-04,156081,127983,81.99780883003056
RM0077,2024-05,822691,687947,83.62155414365783
RM0077,2024-06,197946,323149,163.2510886807513
RM0077,2024-07,202389,232501,114.8782789578485
RM0077,2024-08,0,0,0.0
RM0077,2024-09,152914,231109,151.13658657807656
RM0077,2024-10,57760,94015,162.76835180055403
RM0077,2024-11,182389,286954,157.33076007873282
RM0077,2024-12,51567,82709,160.3913355440495
RM0078,2023-01,69198,95619,138.1817393566288
RM0078,2023-02,130812,172882,132.16065804360457
RM0078,2023-03,198405,108149,54.50921095738514
RM0078,2023-04,158421,113404,71.58394404782194
RM0078,2023-05,173296,243828,140.70030468100822
RM0078,2023-06,62712,67330,107.36382191606073
RM0078,2023-07,194204,144303,74.30485468888386
RM0078,2023-08,508652,549575,108.04538269779731
RM0078,2023-09,80228,37039,46.1671735553672
RM0078,2023-10,167021,144115,86.2855569060178
RM0078,2023-11,82080,28403,34.60404483430799
RM0078,2023-12,175414,210128,119.78975452358421
RM0078,2024-01,72938,87715,120.25967259864542
RM0078,2024-02,505398,893262,176.74426887324447
RM0078,2024-03,379050,572599,151.06160137185068
RM0078,2024-04,85238,45572,53.464417278678525
RM0078,2024-05,138303,170036,122.94454928671105
RM0078,2024-06,335248,217222,64.7944208466568
RM0078,2024-08,147987,188115,127.11589531512904
RM0078,2024-09,138478,135887,98.12894466991146
RM0078,2024-10,88256,157094,177.99809644670052
RM0078,2024-11,146708,161248,109.91084330779508
RM0078,2024-12,86992,93186,107.12019496045613
RM0079,2023-01,94226,56865,60.34958504022244
RM0079,2023-02,98387,29923,30.413570898594326
RM0079,2023-03,176648,155665,88.12157510982293
RM0079,2023-04,393434,142053,36.105928821606675
RM0079,2023-05,56624,92229,162.87969765470473
RM0079,2023-06,70311,21321,30.323846908734055
RM0079,2023-08,79569,122203,153.5811685455391
RM0079,2023-09,293465,237764,81.01954236450683
RM0079,2023-11,215407,228519,106.08708166401277
RM0079,2023-12,172862,156309,90.42415337089702
RM0079,2024-01,402663,154878,38.46342971666133
RM0079,2024-02,301640,167681,55.58977589179154
RM0079,2024-04,124543,73223,58.793348482050376
RM0079,2024-07,231908,305536,131.74879693671627
RM0079,2024-08,169076,227786,134.72402943055195
RM0079,2024-09,203066,297423,146.46617355933537
RM0079,2024-10,91048,85891,94.33595466127757
RM0079,2024-11,74665,70512,94.4378222728186
RM0079,2024-12,231444,309460,133.70837005928
RM0080,2023-01,235385,179634,76.31497334154683
RM0080,2023-02,212801,181136,85.11990075234608
RM0080,2023-04,483684,394226,81.50486681387021
RM0080,2023-05,188579,268766,142.5217017801558
RM0080,2023-06,405320,387847,95.68908516727524
RM0080,2023-07,117056,110622,94.50348551120831
RM0080,2023-08,108666,139188,128.0879023797692
RM0080,2023-09,454826,222458,48.91057239471798
RM0080,2023-10,173461,285598,164.6468082162561
RM0080,2023-11,65823,68508,104.07912127979581
RM0080,2023-12,350627,578772,165.06772153884327
RM0080,2024-01,158340,53428,33.74257925982064
RM0080,2024-02,66746,78765,118.00707158481407
RM0080,2024-03,69834,36601,52.411432826416934
RM0080,2024-04,271838,387651,142.60368307594965
RM0080,2024-05,327509,150196,45.860113767865926
RM0080,2024-06,83124,128795,154.94321736201337
RM0080,2024-07,241528,364449,150.89306415819283
RM0080,2024-08,737008,1176741,159.66461693767232
RM0080,2024-09,160240,122768,76.61507738392412
RM0080,2024-10,176482,221993,125.78789904919483
RM0080,2024-11,111265,162046,145.6396890306925
RM0080,2024-12,64601,94904,146.90794260150773
RM0081,2023-01,54878,57454,104.6940486169321
RM0081,2023-02,346463,148890,42.97428585447797
RM0081,2023-03,159390,85925,53.90865173473869
RM0081,2023-04,387806,600524,154.85165263043893
RM0081,2023-05,457527,737750,161.2473143661467
RM0081,2023-07,250085,144382,57.733170721954544
RM0081,2023-08,104038,108749,104.5281531748015
RM0081,2023-10,183336,270104,147.32731160274034
RM0081,2023-11,88613,43634,49.24108200828321
RM0081,2023-12,148843,79893,53.676021042306324
RM0081,2024-01,227496,196049,86.1768998136231
RM0081,2024-02,178572,252083,141.16602826870954
RM0081,2024-03,59830,104525,174.70332609059
RM0081,2024-04,50000,39408,78.816
RM0081,2024-05,220744,81170,36.77110136628855
RM0081,2024-06,63054,26168,41.500935705902876
RM0081,2024-07,180665,296993,164.38878587440843
RM0081,2024-08,171599,206838,120.53566745726955
RM0081,2024-09,113697,37305,32.810892107971185
RM0081,2024-10,53277,86972,163.24492745462396
RM0081,2024-11,66233,119198,179.96768982229403
RM0081,2024-12,76944,100946,131.1941152006654
RM0082,2023-01,496258,418560,84.34322469360696
RM0082,2023-02,248883,205648,82.62838361800526
RM0082,2023-03,104563,63020,60.269885141015465
RM0082,2023-04,308000,211312,68.6077922077922
RM0082,2023-05,99935,179728,179.8448991844699
RM0082,2023-06,109470,102262,93.41554763862246
RM0082,2023-07,741609,633297,85.3949992516272
RM0082,2023-09,118391,182508,154.15698828458244
RM0082,2023-10,106079,69023,65.06754400022625
RM0082,2023-12,132541,179057,135.09555533759365
RM0082,2024-02,56630,48751,86.08687974571781
RM0082,2024-03,113753,75899,66.72263588652608
RM0082,2024-04,209322,153848,73.49824672036385
RM0082,2024-05,0,0,0.0
RM0082,2024-06,155278,97170,62.57808575587012
RM0082,2024-07,96502,53645,55.58952146069511
RM0082,2024-08,58744,72183,122.87723001498026
RM0082,2024-09,217572,119447,54.89998713069697
RM0082,2024-10,193329,342796,177.31225010215746
RM0082,2024-11,61597,63787,103.55536795623163
RM0082,2024-12,248097,91551,36.901292639572425
RM0083,2023-01,275946,488222,176.92664506823797
RM0083,2023-02,63897,97976,153.33427234455453
RM0083,2023-03,121362,62643,51.61665101102487
RM0083,2023-04,151943,61883,40.727772914843065
RM0083,2023-05,160753,52893,32.90327396689331
RM0083,2023-06,245630,253478,103.19504946464193
RM0083,2023-07,165178,144760,87.63878966932643
RM0083,2023-08,142133,84467,59.42814124798604
RM0083,2023-09,117239,67154,57.27957420312353
RM0083,2023-10,249424,149289,59.85350246969017
RM0083,2023-11,193861,139465,71.94072041307948
RM0083,2023-12,210495,233793,111.06819639421363
RM0083,2024-02,132601,173641,130.94999283564982
RM0083,2024-03,130606,200095,153.20505949190695
RM0083,2024-04,246177,273492,111.09567506306436
RM0083,2024-05,364409,562389,154.32906432058485
RM0083,2024-06,163841,65974,40.26708821357292
RM0083,2024-07,175205,145925,83.2881481692874
RM0083,2024-08,166516,211591,127.06947080160464
RM0083,2024-09,205277,268971,131.02831783395118
RM0083,2024-10,220572,102328,46.39210779246686
RM0083,2024-11,81925,102063,124.58101922490081
RM0083,2024-12,128680,185849,144.42726142368667
RM0084,2023-01,70014,41118,58.72825434913017
RM0084,2023-02,172624,181448,105.11168783019743
RM0084,2023-03,96468,88028,91.25098478251856
RM0084,2023-04,55341,19676,35.55410997271463
RM0084,2023-06,0,0,0.0
RM0084,2023-07,178983,285580,159.5570529044658
RM0084,2023-09,95211,33410,35.090483242482485
RM0084,2023-11,234972,371967,158.30269138450538
RM0084,2024-01,72305,63528,87.86114376599129
RM0084,2024-02,75927,34891,45.953349928220526
RM0084,2024-03,206690,361977,175.1303885045237
RM0084,2024-04,220057,391090,177.72213562849626
RM0084,2024-05,135478,223105,164.6798742231211
RM0084,2024-06,84427,40259,47.684982292394615
RM0084,2024-07,231861,198730,85.71083537119222
RM0084,2024-08,107340,140284,130.69126141233465
RM0084,2024-10,110853,128460,115.88319666585478
RM0084,2024-11,103384,152557,147.56345275864737
RM0084,2024-12,106179,117061,110.24873091665961
RM0085,2023-01,53517,79611,148.75833847188744
RM0085,2023-02,195270,114888,58.83545859579045
RM0085,2023-03,86382,59926,69.3732490565164
RM0085,2023-04,178890,200799,112.24719101123594
RM0085,2023-05,98002,131429,134.1084875818861
RM0085,2023-06,379789,138726,36.52712427163504
RM0085,2023-07,130985,155908,119.02736954613124
RM0085,2023-08,182441,60078,32.930097949474074
RM0085,2023-09,85465,33566,39.27455683613175
RM0085,2023-10,176234,223479,126.80810740265782
RM0085,2023-11,76106,60848,79.95164638793261
RM0085,2023-12,110027,168308,152.96972561280413
RM0085,2024-01,82473,92573,112.24643216567847
RM0085,2024-02,279134,431085,154.4365788474353
RM0085,2024-03,214746,160907,74.92898587168096
RM0085,2024-04,309780,437796,141.32481115630446
RM0085,2024-06,232847,93372,40.10015160169553
RM0085,2024-07,56634,76062,134.3044814069287
RM0085,2024-09,484504,707659,146.05844327394615
RM0085,2024-10,317101,354351,111.74704589389502
RM0085,2024-11,104487,137568,131.66039794424188
RM0085,2024-12,236704,258117,109.04631945383262
RM0086,2023-01,218754,376270,172.00599760461523
RM0086,2023-02,118635,42647,35.94807603152527
RM0086,2023-04,408621,220961,54.07480281238605
RM0086,2023-05,0,0,0.0
RM0086,2023-06,136071,0,0.0
RM0086,2023-07,136071,98217,72.18069978173159
RM0086,2023-08,105690,163356,154.56145330684078
RM0086,2023-09,110533,164847,149.1382664000796
RM0086,2023-10,60858,78072,128.2855171053929
RM0086,2023-11,219579,227733,103.71346986733705
RM0086,2023-12,224276,198524,88.51771923879505
RM0086,2024-02,434950,609270,140.07816990458673
RM0086,2024-03,537771,524844,97.59618871229576
RM0086,2024-04,139297,152173,109.24355872703649
RM0086,2024-05,95925,170593,177.8399791503779
RM0086,2024-06,58507,49024,83.79168304647308
RM0086,2024-07,103008,90623,87.97666200683442
RM0086,2024-08,424640,361817,85.2055859080633
RM0086,2024-09,423295,395784,93.50075006791954
RM0086,2024-10,339414,367458,108.26247591437006
RM0086,2024-11,105953,103200,97.40167810255491
RM0086,2024-12,132846,91646,68.98664619183114
RM0087,2023-01,101297,58719,57.96716585881122
RM0087,2023-02,123701,0,0.0
RM0087,2023-03,196886,173227,87.9834015623254
RM0087,2023-04,236887,421769,178.04649474221887
RM0087,2023-05,121005,120273,99.39506631957357
RM0087,2023-06,76888,68301,88.83180730413068
RM0087,2023-07,244650,153177,62.61066830165542
RM0087,2023-08,80143,69288,86.45546086370612
RM0087,2023-09,306098,378179,123.54834072747944
RM0087,2023-10,524018,868198,165.6809498910343
RM0087,2023-11,74578,27133,36.382042961731344
RM0087,2023-12,126397,81762,64.68666186697469
RM0087,2024-01,160746,172537,107.33517474773866
RM0087,2024-03,71599,34884,48.721350856855544
RM0087,2024-04,57199,90162,157.62862987115162
RM0087,2024-05,492740,233325,47.35255915898851
RM0087,2024-06,85952,37371,43.478918466120625
RM0087,2024-07,364949,634304,173.80620305850954
RM0087,2024-08,95530,72161,75.53752747827907
RM0087,2024-09,117570,134896,114.73675257293527
RM0087,2024-10,0,0,0.0
RM0087,2024-11,222073,234639,105.65849968253683
RM0087,2024-12,502395,225997,44.98392698971925
RM0088,2023-01,290373,232799,80.1723989489381
RM0088,2023-02,121113,165106,136.3239288928521
RM0088,2023-03,447560,615082,137.43006524264902
RM0088,2023-04,274323,391230,142.6165505626579
RM0088,2023-05,108065,109792,101.59811224725858
RM0088,2023-06,262161,387154,147.67795362391814
RM0088,2023-07,164342,181619,110.51283299460881
RM0088,2023-08,263893,402580,152.55425494423875
RM0088,2023-09,111691,167798,150.23412808552166
RM0088,2023-10,302469,196964,65.11873944106668
RM0088,2023-11,239320,138757,57.979692461975596
RM0088,2023-12,64650,75111,116.18097447795823
RM0088,2024-02,408962,144440,35.31868486558653
RM0088,2024-03,312738,331410,105.97049287262821
RM0088,2024-04,345879,185843,53.73063990586303
RM0088,2024-05,328182,529334,161.292819228355
RM0088,2024-06,269718,421970,156.4485870427632
RM0088,2024-07,79042,59738,75.57754105412312
RM0088,2024-08,91657,129570,141.36399838528428
RM0088,2024-09,75022,43013,57.333848737703605
RM0088,2024-10,366750,498348,135.88220858895704
RM0088,2024-11,362372,184459,50.90321548022474
RM0088,2024-12,126369,91582,72.47188788389558
RM0089,2023-01,51459,37399,72.67727705551992
RM0089,2023-02,0,0,0.0
RM0089,2023-03,64512,74171,114.97240823412697
RM0089,2023-04,122474,45277,36.968662736580825
RM0089,2023-05,232598,324222,139.39156828519592
RM0089,2023-06,319791,328844,102.83091143903363
RM0089,2023-07,569423,951560,167.10951261188958
RM0089,2023-08,170227,164682,96.74258490133762
RM0089,2023-09,50455,55781,110.55594093746903
RM0089,2023-10,236196,271018,114.74284069162898
RM0089,2023-11,185296,0,0.0
RM0089,2023-12,185296,331547,178.92830929971507
RM0089,2024-01,338436,585628,173.03951116311504
RM0089,2024-02,109549,57404,52.4002957580626
RM0089,2024-03,289087,427645,147.92951602804692
RM0089,2024-04,85633,123920,144.71056718788319
RM0089,2024-05,185296,0,0.0
RM0089,2024-06,67400,70950,105.26706231454006
RM0089,2024-07,451347,478286,105.96857849946937
RM0089,2024-08,283170,97230,34.33626443479182
RM0089,2024-10,245337,422042,172.0254180983708
RM0089,2024-11,153830,124073,80.6559188714815
RM0089,2024-12,206044,344998,167.43899361301467
RM0090,2023-01,79177,71698,90.5540750470465
RM0090,2023-02,75492,78887,104.49716526254437
RM0090,2023-03,166616,285963,171.6299755125558
RM0090,2023-04,129785,149309,115.04334090996649
RM0090,2023-06,374766,293107,78.21067012482456
RM0090,2023-07,218204,313284,143.57390331982916
RM0090,2023-08,110189,60219,54.65064570873681
RM0090,2023-09,154847,129328,83.51986154074667
RM0090,2023-10,96481,169819,176.0128937303718
RM0090,2023-11,154619,245027,158.4714685776004
RM0090,2023-12,0,0,0.0
RM0090,2024-01,470624,702004,149.16451349697425
RM0090,2024-02,298080,263695,88.4645061728395
RM0090,2024-03,149723,178175,119.00309237725666
RM0090,2024-04,283929,446786,157.3583536729253
RM0090,2024-05,62188,102989,165.60912073068758
RM0090,2024-06,465880,554085,118.93298703528805
RM0090,2024-07,81007,123748,152.76210697840926
RM0090,2024-08,169306,258326,152.57935336018807
RM0090,2024-09,302954,130298,43.00916970893271
RM0090,2024-11,190100,194798,102.471330878485
RM0090,2024-12,488147,363650,74.49600222883682
RM0091,2023-01,84600,139220,164.56264775413712
RM0091,2023-02,74151,98604,132.97730307076102
RM0091,2023-03,103505,119213,115.17607845031641
RM0091,2023-04,193652,179332,92.60529196703364
RM0091,2023-05,603121,300203,49.77492078703942
