Customer_ID,RM_ID,Rating,Feedback_Date,City,Sentiment
CUST000466,RM0156,5.0,2024-01-18 00:00:00.000000,Hyderabad,Positive
CUST000467,RM0170,4.0,2023-05-07 00:00:00.000000,Hyderabad,Positive
CUST000468,RM0148,4.0,2026-03-16 00:00:00.000000,Chennai,Positive
CUST000469,RM0177,4.0,2025-06-12 00:00:00.000000,Chennai,Positive
CUST000469,RM0052,3.6,2026-03-10 00:00:00.000000,Lucknow,Neutral
CUST000469,RM0177,5.0,2025-02-26 00:00:00.000000,Mumbai,Positive
CUST000469,RM0177,4.4,2023-05-19 00:00:00.000000,Chennai,Positive
CUST000469,RM0177,3.5,2023-02-06 00:00:00.000000,Ahmedabad,Neutral
CUST000470,RM0227,5.0,2024-02-02 00:00:00.000000,Mumbai,Positive
CUST000471,RM0030,4.2,2025-09-30 00:00:00.000000,Mumbai,Positive
CUST000471,RM0030,3.6,2023-08-18 00:00:00.000000,Ahmedabad,Neutral
CUST000471,RM0030,1.9,2025-04-04 00:00:00.000000,Pune,Negative
CUST000471,RM0030,4.1,2024-07-02 00:00:00.000000,Mumbai,Positive
CUST000471,RM0030,3.5,2026-04-28 00:00:00.000000,Delhi,Neutral
CUST000472,RM0197,3.7,2023-01-24 00:00:00.000000,Chennai,Neutral
CUST000473,RM0118,3.6,2025-08-21 00:00:00.000000,Hyderabad,Neutral
CUST000474,RM0164,2.2,2024-08-29 00:00:00.000000,Hyderabad,Negative
CUST000474,RM0164,5.0,2023-10-13 00:00:00.000000,Mumbai,Positive
CUST000474,RM0164,3.3,2025-08-31 00:00:00.000000,Mumbai,Neutral
CUST000474,RM0164,4.7,2024-07-26 00:00:00.000000,Bangalore,Positive
CUST000475,RM0030,3.8,2026-02-24 00:00:00.000000,Jaipur,Neutral
CUST000476,RM0015,1.3,2025-03-17 00:00:00.000000,Bangalore,Negative
CUST000477,RM0232,3.9,2023-10-14 00:00:00.000000,Ahmedabad,Neutral
CUST000478,RM0240,4.1,2025-09-01 00:00:00.000000,Kolkata,Positive
CUST000479,RM0232,3.5,2026-07-27 00:00:00.000000,Ahmedabad,Neutral
CUST000480,RM0061,5.0,2026-06-08 10:32:46.364298,Lucknow,Positive
CUST000481,RM0046,5.0,2023-09-15 00:00:00.000000,Jaipur,Positive
CUST000482,RM0114,4.3,2025-08-19 00:00:00.000000,Ahmedabad,Positive
CUST000482,RM0114,4.4,2026-05-27 00:00:00.000000,Lucknow,Positive
CUST000482,RM0114,2.8,2024-05-24 00:00:00.000000,Chennai,Negative
CUST000483,RM0215,4.0,2025-04-27 00:00:00.000000,Ahmedabad,Positive
CUST000484,RM0114,2.8,2026-07-09 00:00:00.000000,Jaipur,Negative
CUST000485,RM0124,3.3,2025-01-15 00:00:00.000000,Jaipur,Neutral
CUST000486,RM0207,5.0,2025-02-12 00:00:00.000000,Jaipur,Positive
CUST000487,RM0003,3.5,2025-01-22 00:00:00.000000,Jaipur,Neutral
CUST000488,RM0168,5.0,2024-09-23 00:00:00.000000,Chennai,Positive
CUST000489,RM0032,3.3,2023-07-10 00:00:00.000000,Kolkata,Neutral
CUST000489,RM0032,3.0,2024-08-03 00:00:00.000000,Delhi,Neutral
CUST000489,RM0032,3.5,2026-01-28 00:00:00.000000,Jaipur,Neutral
CUST000489,RM0032,3.5,2023-12-27 00:00:00.000000,Jaipur,Neutral
CUST000490,RM0199,3.3,2024-10-11 00:00:00.000000,Jaipur,Neutral
CUST000491,RM0145,5.0,2025-10-21 00:00:00.000000,Chennai,Positive
CUST000492,RM0017,3.9,2025-07-04 00:00:00.000000,Jaipur,Neutral
CUST000493,RM0150,3.8,2023-05-22 00:00:00.000000,Jaipur,Neutral
CUST000494,RM0164,4.0,2026-04-09 00:00:00.000000,Hyderabad,Positive
CUST000495,RM0191,4.9,2023-04-26 00:00:00.000000,Bangalore,Positive
CUST000495,RM0191,4.0,2024-08-07 00:00:00.000000,Kolkata,Positive
CUST000495,RM0191,4.3,2026-05-28 00:00:00.000000,Chennai,Positive
CUST000495,RM0191,5.0,2023-11-25 00:00:00.000000,Mumbai,Positive
CUST000495,RM0191,2.9,2023-05-07 00:00:00.000000,Ahmedabad,Negative
CUST000496,RM0077,3.2,2026-03-28 00:00:00.000000,Jaipur,Neutral
CUST000497,RM0129,4.1,2025-07-09 00:00:00.000000,Hyderabad,Positive
CUST000498,RM0063,3.3,2024-11-08 00:00:00.000000,Ahmedabad,Neutral
CUST000499,RM0121,3.8,2023-02-11 00:00:00.000000,Jaipur,Neutral
CUST000499,RM0121,2.9,2026-01-07 00:00:00.000000,Pune,Negative
CUST000499,RM0121,3.1,2025-04-11 00:00:00.000000,Lucknow,Neutral
CUST000499,RM0121,5.0,2024-08-28 00:00:00.000000,Jaipur,Positive
CUST000499,RM0121,3.6,2023-10-31 00:00:00.000000,Hyderabad,Neutral
CUST000500,RM0126,3.5,2025-12-25 00:00:00.000000,Chennai,Neutral
CUST000501,RM0031,3.2,2024-04-01 00:00:00.000000,Kolkata,Neutral
CUST000501,RM0061,3.1,2026-07-01 00:00:00.000000,Ahmedabad,Neutral
CUST000501,RM0077,3.0,2026-06-15 00:00:00.000000,Chennai,Neutral
CUST000502,RM0162,2.7,2026-06-04 00:00:00.000000,Hyderabad,Negative
CUST000502,RM0162,3.3,2023-06-11 00:00:00.000000,Bangalore,Neutral
CUST000502,RM0162,3.9,2025-03-04 00:00:00.000000,Kolkata,Neutral
CUST000502,RM0162,4.6,2023-02-09 00:00:00.000000,Lucknow,Positive
CUST000503,RM0081,3.9,2025-05-20 00:00:00.000000,Mumbai,Neutral
CUST000504,RM0225,3.0,2023-11-10 00:00:00.000000,Pune,Neutral
CUST000504,RM0225,4.0,2024-08-15 00:00:00.000000,Mumbai,Positive
CUST000505,RM0088,3.5,2026-07-29 00:00:00.000000,Hyderabad,Neutral
CUST000506,RM0215,3.4,2023-04-26 00:00:00.000000,Mumbai,Neutral
CUST000507,RM0124,3.3,2026-06-19 00:00:00.000000,Kolkata,Neutral
CUST000508,RM0164,3.6,2023-10-02 00:00:00.000000,Hyderabad,Neutral
CUST000509,RM0240,4.9,2024-02-24 00:00:00.000000,Jaipur,Positive
CUST000510,RM0129,4.7,2026-05-15 00:00:00.000000,Delhi,Positive
CUST000511,RM0089,5.0,2025-02-14 00:00:00.000000,Delhi,Positive
CUST000512,RM0135,3.1,2024-06-30 00:00:00.000000,Mumbai,Neutral
CUST000513,RM0229,2.9,2025-11-30 10:32:46.364357,Lucknow,Negative
CUST000514,RM0167,3.6,2024-09-23 00:00:00.000000,Kolkata,Neutral
CUST000515,RM0218,5.0,2024-11-02 00:00:00.000000,Bangalore,Positive
CUST000516,RM0182,1.9,2025-02-20 00:00:00.000000,Bangalore,Negative
CUST000517,RM0011,4.1,2026-01-18 00:00:00.000000,Bangalore,Positive
CUST000518,RM0091,3.7,2023-07-30 00:00:00.000000,Kolkata,Neutral
CUST000519,RM0115,4.6,2026-01-23 00:00:00.000000,Chennai,Positive
CUST000520,RM0247,4.4,2024-09-11 00:00:00.000000,Delhi,Positive
CUST000520,RM0247,4.6,2025-09-03 00:00:00.000000,Jaipur,Positive
CUST000520,RM0247,4.5,2025-09-09 00:00:00.000000,Hyderabad,Positive
CUST000520,RM0247,5.0,2025-02-19 00:00:00.000000,Delhi,Positive
CUST000520,RM0247,5.0,2024-03-20 00:00:00.000000,Lucknow,Positive
CUST000521,RM0127,4.8,2024-04-16 00:00:00.000000,Pune,Positive
CUST000522,RM0189,3.5,2023-01-01 00:00:00.000000,Jaipur,Neutral
CUST000523,RM0027,3.6,2024-05-22 00:00:00.000000,Jaipur,Neutral
CUST000523,RM0027,5.0,2024-04-28 00:00:00.000000,Pune,Positive
CUST000524,RM0020,5.0,2023-02-05 00:00:00.000000,Chennai,Positive
CUST000525,RM0229,3.1,2025-08-30 00:00:00.000000,Mumbai,Neutral
CUST000525,RM0229,2.0,2025-11-24 00:00:00.000000,Jaipur,Negative
CUST000526,RM0162,2.2,2026-02-19 00:00:00.000000,Chennai,Negative
CUST000526,RM0162,5.0,2025-02-22 00:00:00.000000,Jaipur,Positive
CUST000526,RM0162,5.0,2024-11-04 00:00:00.000000,Hyderabad,Positive
CUST000526,RM0162,4.0,2025-04-30 00:00:00.000000,Jaipur,Positive
CUST000526,RM0162,4.3,2024-02-17 00:00:00.000000,Pune,Positive
CUST000527,RM0120,5.0,2024-12-15 00:00:00.000000,Pune,Positive
CUST000527,RM0120,5.0,2024-06-21 00:00:00.000000,Hyderabad,Positive
CUST000527,RM0120,4.7,2023-08-10 00:00:00.000000,Ahmedabad,Positive
CUST000527,RM0203,4.0,2024-03-24 00:00:00.000000,Bangalore,Positive
CUST000527,RM0120,3.6,2024-12-09 00:00:00.000000,Jaipur,Neutral
CUST000528,RM0242,3.7,2023-09-25 00:00:00.000000,Chennai,Neutral
CUST000529,RM0084,3.2,2023-12-11 00:00:00.000000,Bangalore,Neutral
CUST000530,RM0153,4.7,2024-01-06 00:00:00.000000,Kolkata,Positive
CUST000531,RM0029,3.9,2025-05-07 00:00:00.000000,Lucknow,Neutral
CUST000531,RM0029,3.2,2024-03-03 00:00:00.000000,Bangalore,Neutral
CUST000532,RM0157,5.0,2024-07-24 00:00:00.000000,Bangalore,Positive
CUST000533,RM0210,4.6,2025-11-26 00:00:00.000000,Mumbai,Positive
CUST000534,RM0191,4.3,2023-10-15 00:00:00.000000,Bangalore,Positive
CUST000535,RM0099,3.8,2023-09-10 00:00:00.000000,Hyderabad,Neutral
CUST000536,RM0032,4.5,2026-06-23 00:00:00.000000,Hyderabad,Positive
CUST000537,RM0108,3.7,2025-07-21 00:00:00.000000,Hyderabad,Neutral
CUST000538,RM0137,5.0,2025-01-14 00:00:00.000000,Jaipur,Positive
CUST000539,RM0047,5.0,2025-09-07 00:00:00.000000,Jaipur,Positive
CUST000540,RM0077,3.2,2024-10-07 00:00:00.000000,Jaipur,Neutral
CUST000541,RM0213,3.7,2023-03-11 00:00:00.000000,Ahmedabad,Neutral
CUST000542,RM0192,3.1,2024-08-25 00:00:00.000000,Ahmedabad,Neutral
CUST000542,RM0027,2.1,2024-02-22 00:00:00.000000,Jaipur,Negative
CUST000542,RM0234,5.0,2024-04-12 00:00:00.000000,Hyderabad,Positive
CUST000543,RM0162,3.9,2023-10-15 00:00:00.000000,Mumbai,Neutral
CUST000543,RM0162,2.9,2023-04-25 00:00:00.000000,Kolkata,Negative
CUST000544,RM0024,2.3,2023-11-07 00:00:00.000000,Bangalore,Negative
CUST000545,RM0131,4.0,2023-11-22 00:00:00.000000,Delhi,Positive
CUST000546,RM0208,4.0,2025-07-07 00:00:00.000000,Kolkata,Positive
CUST000547,RM0207,4.2,2024-01-18 00:00:00.000000,Bangalore,Positive
CUST000548,RM0165,4.4,2026-01-07 00:00:00.000000,Hyderabad,Positive
CUST000549,RM0001,4.4,2025-12-26 00:00:00.000000,Delhi,Positive
CUST000550,RM0124,5.0,2023-10-27 00:00:00.000000,Pune,Positive
CUST000551,RM0152,4.9,2026-01-20 00:00:00.000000,Hyderabad,Positive
CUST000552,RM0116,2.7,2023-01-22 00:00:00.000000,Delhi,Negative
CUST000552,RM0116,2.9,2024-08-16 00:00:00.000000,Kolkata,Negative
CUST000552,RM0116,5.0,2025-08-21 00:00:00.000000,Kolkata,Positive
CUST000552,RM0116,3.4,2026-02-15 00:00:00.000000,Kolkata,Neutral
CUST000552,RM0116,2.5,2024-01-08 00:00:00.000000,Chennai,Negative
CUST000553,RM0188,2.6,2026-04-19 00:00:00.000000,Mumbai,Negative
CUST000553,RM0188,4.9,2026-06-22 00:00:00.000000,Hyderabad,Positive
CUST000553,RM0188,4.9,2025-01-30 00:00:00.000000,Mumbai,Positive
CUST000554,RM0118,4.1,2024-05-11 00:00:00.000000,Bangalore,Positive
CUST000555,RM0213,3.1,2024-02-10 00:00:00.000000,Pune,Neutral
CUST000555,RM0213,3.9,2025-01-10 00:00:00.000000,Bangalore,Neutral
CUST000556,RM0089,3.8,2026-01-09 00:00:00.000000,Mumbai,Neutral
CUST000557,RM0102,3.6,2025-11-18 00:00:00.000000,Mumbai,Neutral
CUST000558,RM0024,4.7,2025-03-17 00:00:00.000000,Kolkata,Positive
CUST000559,RM0064,3.5,2024-05-16 00:00:00.000000,Hyderabad,Neutral
CUST000560,RM0070,4.5,2023-05-08 00:00:00.000000,Delhi,Positive
CUST000560,RM0070,4.3,2024-02-11 00:00:00.000000,Mumbai,Positive
CUST000560,RM0070,2.6,2023-08-30 00:00:00.000000,Pune,Negative
CUST000560,RM0070,5.0,2026-06-25 00:00:00.000000,Hyderabad,Positive
CUST000561,RM0249,4.6,2024-01-26 00:00:00.000000,Bangalore,Positive
CUST000562,RM0079,2.4,2025-10-22 00:00:00.000000,Pune,Negative
CUST000563,RM0177,2.6,2023-12-28 00:00:00.000000,Kolkata,Negative
CUST000563,RM0177,5.0,2025-08-07 00:00:00.000000,Jaipur,Positive
CUST000564,RM0124,4.2,2023-11-17 00:00:00.000000,Mumbai,Positive
CUST000565,RM0062,4.6,2023-03-09 00:00:00.000000,Jaipur,Positive
CUST000565,RM0172,4.4,2025-09-01 00:00:00.000000,Delhi,Positive
CUST000566,RM0199,5.0,2024-02-01 00:00:00.000000,Jaipur,Positive
CUST000566,RM0199,5.0,2025-11-27 00:00:00.000000,Delhi,Positive
CUST000567,RM0196,3.1,2025-08-05 00:00:00.000000,Jaipur,Neutral
CUST000568,RM0128,4.5,2026-05-19 00:00:00.000000,Kolkata,Positive
CUST000569,RM0045,2.6,2023-06-13 00:00:00.000000,Pune,Negative
CUST000569,RM0045,2.9,2024-04-05 00:00:00.000000,Chennai,Negative
CUST000569,RM0045,3.7,2024-01-01 00:00:00.000000,Jaipur,Neutral
CUST000569,RM0045,2.3,2025-07-31 00:00:00.000000,Jaipur,Negative
CUST000569,RM0045,3.2,2025-04-19 00:00:00.000000,Mumbai,Neutral
CUST000570,RM0032,1.8,2023-09-01 00:00:00.000000,Jaipur,Negative
CUST000571,RM0127,4.0,2025-03-22 00:00:00.000000,Hyderabad,Positive
CUST000572,RM0085,5.0,2024-07-05 00:00:00.000000,Ahmedabad,Positive
CUST000573,RM0069,4.0,2023-12-26 00:00:00.000000,Ahmedabad,Positive
CUST000574,RM0148,4.0,2023-06-01 00:00:00.000000,Hyderabad,Positive
CUST000575,RM0221,3.6,2026-05-06 00:00:00.000000,Bangalore,Neutral
CUST000576,RM0036,5.0,2025-08-04 00:00:00.000000,Pune,Positive
CUST000577,RM0064,3.9,2026-06-08 00:00:00.000000,Jaipur,Neutral
CUST000578,RM0214,2.9,2024-10-05 00:00:00.000000,Lucknow,Negative
CUST000579,RM0026,4.2,2024-09-30 00:00:00.000000,Kolkata,Positive
CUST000580,RM0152,5.0,2023-08-01 00:00:00.000000,Pune,Positive
CUST000581,RM0173,2.6,2024-05-23 00:00:00.000000,Ahmedabad,Negative
CUST000581,RM0078,3.1,2024-06-15 00:00:00.000000,Kolkata,Neutral
CUST000581,RM0173,3.9,2026-07-03 00:00:00.000000,Kolkata,Neutral
CUST000581,RM0173,3.6,2024-04-12 00:00:00.000000,Chennai,Neutral
CUST000581,RM0173,4.4,2025-05-25 00:00:00.000000,Jaipur,Positive
CUST000582,RM0087,3.0,2024-03-30 00:00:00.000000,Delhi,Neutral
CUST000583,RM0024,3.5,2024-04-20 00:00:00.000000,Delhi,Neutral
CUST000584,RM0185,4.1,2024-01-25 00:00:00.000000,Lucknow,Positive
CUST000585,RM0140,4.1,2026-02-10 00:00:00.000000,Delhi,Positive
CUST000586,RM0241,5.0,2023-08-27 00:00:00.000000,Lucknow,Positive
CUST000587,RM0148,4.8,2023-11-20 00:00:00.000000,Bangalore,Positive
CUST000587,RM0148,2.5,2023-08-24 00:00:00.000000,Hyderabad,Negative
CUST000588,RM0033,3.0,2026-06-01 00:00:00.000000,Jaipur,Neutral
CUST000589,RM0098,2.6,2025-04-01 00:00:00.000000,Lucknow,Negative
CUST000590,RM0235,5.0,2023-04-30 00:00:00.000000,Pune,Positive
CUST000590,RM0235,2.9,2026-02-13 00:00:00.000000,Mumbai,Negative
CUST000590,RM0235,4.6,2024-03-01 00:00:00.000000,Lucknow,Positive
CUST000590,RM0235,4.5,2023-08-02 00:00:00.000000,Lucknow,Positive
CUST000590,RM0235,2.5,2023-09-18 00:00:00.000000,Lucknow,Negative
CUST000591,RM0206,3.6,2024-05-13 00:00:00.000000,Lucknow,Neutral
CUST000592,RM0167,3.7,2026-01-26 00:00:00.000000,Lucknow,Neutral
CUST000593,RM0173,2.4,2025-06-13 00:00:00.000000,Ahmedabad,Negative
CUST000594,RM0059,5.0,2023-10-29 00:00:00.000000,Bangalore,Positive
CUST000595,RM0156,4.2,2025-05-27 00:00:00.000000,Pune,Positive
CUST000596,RM0109,5.0,2025-06-04 00:00:00.000000,Bangalore,Positive
CUST000597,RM0137,5.0,2024-08-29 00:00:00.000000,Ahmedabad,Positive
CUST000598,RM0032,4.2,2024-09-10 00:00:00.000000,Jaipur,Positive
CUST000599,RM0177,4.4,2025-01-03 00:00:00.000000,Delhi,Positive
CUST000600,RM0208,3.2,2026-04-04 10:32:46.364493,Kolkata,Neutral
CUST000601,RM0001,5.0,2023-02-23 00:00:00.000000,Jaipur,Positive
CUST000602,RM0204,4.0,2026-01-01 00:00:00.000000,Ahmedabad,Positive
CUST000603,RM0069,3.6,2025-04-06 00:00:00.000000,Chennai,Neutral
CUST000603,RM0186,3.2,2026-01-31 00:00:00.000000,Kolkata,Neutral
CUST000603,RM0186,4.1,2024-09-29 00:00:00.000000,Lucknow,Positive
CUST000603,RM0186,4.6,2023-06-22 00:00:00.000000,Jaipur,Positive
CUST000604,RM0089,4.2,2026-03-09 00:00:00.000000,Chennai,Positive
CUST000605,RM0072,4.5,2024-12-21 00:00:00.000000,Hyderabad,Positive
CUST000606,RM0248,3.8,2023-09-03 00:00:00.000000,Chennai,Neutral
CUST000606,RM0248,4.5,2025-07-04 00:00:00.000000,Kolkata,Positive
CUST000606,RM0248,4.5,2026-07-14 10:32:46.364574,Mumbai,Positive
CUST000607,RM0198,5.0,2025-06-15 00:00:00.000000,Hyderabad,Positive
CUST000608,RM0230,4.0,2024-09-13 00:00:00.000000,Delhi,Positive
CUST000609,RM0055,4.8,2023-03-05 00:00:00.000000,Delhi,Positive
CUST000609,RM0055,4.2,2024-07-28 00:00:00.000000,Mumbai,Positive
CUST000610,RM0075,4.4,2024-04-18 00:00:00.000000,Chennai,Positive
CUST000611,RM0121,2.8,2024-08-01 00:00:00.000000,Bangalore,Negative
CUST000612,RM0141,5.0,2024-02-02 00:00:00.000000,Ahmedabad,Positive
CUST000613,RM0187,3.8,2025-01-14 00:00:00.000000,Hyderabad,Neutral
CUST000614,RM0099,3.9,2023-07-24 00:00:00.000000,Bangalore,Neutral
CUST000615,RM0068,3.5,2025-03-19 00:00:00.000000,Hyderabad,Neutral
CUST000616,RM0025,3.1,2025-02-28 00:00:00.000000,Bangalore,Neutral
CUST000617,RM0137,3.2,2026-05-26 00:00:00.000000,Kolkata,Neutral
CUST000618,RM0107,2.9,2024-07-04 00:00:00.000000,Delhi,Negative
CUST000619,RM0011,4.0,2026-01-30 10:32:46.364640,Mumbai,Positive
CUST000620,RM0026,3.8,2025-11-01 00:00:00.000000,Jaipur,Neutral
CUST000621,RM0146,4.8,2025-06-20 00:00:00.000000,Pune,Positive
CUST000621,RM0146,4.0,2026-07-11 00:00:00.000000,Bangalore,Positive
CUST000622,RM0059,4.7,2025-04-01 00:00:00.000000,Delhi,Positive
CUST000622,RM0059,4.5,2025-11-30 00:00:00.000000,Lucknow,Positive
CUST000622,RM0059,3.6,2023-05-10 00:00:00.000000,Hyderabad,Neutral
CUST000623,RM0145,5.0,2023-05-26 00:00:00.000000,Kolkata,Positive
CUST000624,RM0133,5.0,2023-12-05 00:00:00.000000,Ahmedabad,Positive
CUST000625,RM0196,4.8,2025-07-01 00:00:00.000000,Hyderabad,Positive
CUST000626,RM0246,4.4,2024-04-28 00:00:00.000000,Mumbai,Positive
CUST000627,RM0152,3.7,2025-09-23 00:00:00.000000,Mumbai,Neutral
CUST000627,RM0152,3.7,2025-09-24 10:32:46.364685,Delhi,Neutral
CUST000627,RM0152,4.0,2025-12-28 00:00:00.000000,Delhi,Positive
CUST000627,RM0152,5.0,2026-04-21 00:00:00.000000,Bangalore,Positive
CUST000627,RM0236,5.0,2025-09-06 00:00:00.000000,Jaipur,Positive
CUST000628,RM0242,2.6,2025-02-01 00:00:00.000000,Delhi,Negative
CUST000628,RM0140,4.3,2024-12-22 00:00:00.000000,Ahmedabad,Positive
CUST000628,RM0242,1.5,2023-03-10 00:00:00.000000,Ahmedabad,Negative
CUST000629,RM0129,3.6,2026-05-01 10:32:46.364722,Delhi,Neutral
CUST000630,RM0189,3.3,2023-09-20 00:00:00.000000,Pune,Neutral
CUST000631,RM0107,4.6,2025-03-24 00:00:00.000000,Pune,Positive
CUST000631,RM0107,2.9,2023-04-12 00:00:00.000000,Mumbai,Negative
CUST000631,RM0107,2.5,2023-06-13 00:00:00.000000,Chennai,Negative
CUST000631,RM0107,3.5,2023-01-24 00:00:00.000000,Lucknow,Neutral
CUST000631,RM0107,4.0,2025-04-09 00:00:00.000000,Hyderabad,Positive
CUST000632,RM0139,2.3,2024-05-12 00:00:00.000000,Bangalore,Negative
CUST000632,RM0139,5.0,2024-11-22 00:00:00.000000,Hyderabad,Positive
CUST000632,RM0139,3.8,2026-04-04 00:00:00.000000,Delhi,Neutral
CUST000632,RM0139,4.0,2024-12-19 00:00:00.000000,Delhi,Positive
CUST000632,RM0139,5.0,2024-07-22 00:00:00.000000,Mumbai,Positive
CUST000633,RM0193,3.3,2026-02-21 00:00:00.000000,Mumbai,Neutral
CUST000634,RM0031,5.0,2023-08-21 00:00:00.000000,Delhi,Positive
CUST000635,RM0073,4.0,2023-11-10 00:00:00.000000,Chennai,Positive
CUST000635,RM0073,4.8,2024-10-08 00:00:00.000000,Chennai,Positive
CUST000635,RM0073,4.4,2025-07-26 00:00:00.000000,Kolkata,Positive
CUST000636,RM0239,4.7,2026-01-25 00:00:00.000000,Ahmedabad,Positive
CUST000637,RM0012,4.1,2023-03-06 00:00:00.000000,Hyderabad,Positive
CUST000638,RM0168,3.5,2026-03-20 00:00:00.000000,Jaipur,Neutral
CUST000639,RM0084,5.0,2025-09-03 10:32:46.364764,Chennai,Positive
CUST000640,RM0030,4.0,2025-09-01 00:00:00.000000,Jaipur,Positive
CUST000641,RM0112,2.9,2025-02-08 00:00:00.000000,Mumbai,Negative
CUST000642,RM0168,5.0,2023-04-23 00:00:00.000000,Ahmedabad,Positive
CUST000643,RM0184,3.7,2023-10-28 00:00:00.000000,Pune,Neutral
CUST000643,RM0184,2.3,2025-03-10 00:00:00.000000,Delhi,Negative
CUST000643,RM0184,3.2,2025-06-13 00:00:00.000000,Ahmedabad,Neutral
CUST000643,RM0184,2.0,2025-09-27 10:32:46.364809,Jaipur,Negative
CUST000643,RM0184,3.2,2025-05-06 00:00:00.000000,Mumbai,Neutral
CUST000644,RM0133,5.0,2025-12-15 10:32:46.364845,Ahmedabad,Positive
CUST000645,RM0029,4.5,2023-12-06 00:00:00.000000,Pune,Positive
CUST000646,RM0051,4.0,2025-01-21 00:00:00.000000,Kolkata,Positive
CUST000646,RM0051,4.0,2023-07-24 00:00:00.000000,Kolkata,Positive
CUST000646,RM0051,3.4,2024-02-28 00:00:00.000000,Bangalore,Neutral
CUST000646,RM0051,3.9,2024-06-18 00:00:00.000000,Kolkata,Neutral
CUST000646,RM0051,5.0,2023-04-22 00:00:00.000000,Jaipur,Positive
CUST000647,RM0067,4.0,2024-01-23 00:00:00.000000,Jaipur,Positive
CUST000648,RM0208,2.2,2026-08-08 10:32:46.364882,Delhi,Negative
CUST000649,RM0068,5.0,2025-08-15 00:00:00.000000,Chennai,Positive
CUST000649,RM0068,3.1,2023-05-07 00:00:00.000000,Delhi,Neutral
CUST000649,RM0068,3.8,2026-08-04 00:00:00.000000,Pune,Neutral
CUST000650,RM0061,3.8,2024-01-02 00:00:00.000000,Delhi,Neutral
CUST000651,RM0245,3.8,2023-02-19 00:00:00.000000,Kolkata,Neutral
CUST000652,RM0051,3.3,2026-06-23 10:32:46.364917,Hyderabad,Neutral
CUST000653,RM0223,4.9,2025-04-18 00:00:00.000000,Mumbai,Positive
CUST000654,RM0162,5.0,2024-03-19 00:00:00.000000,Jaipur,Positive
CUST000655,RM0022,5.0,2025-09-06 00:00:00.000000,Lucknow,Positive
CUST000656,RM0197,4.1,2023-06-03 00:00:00.000000,Chennai,Positive
CUST000657,RM0117,3.4,2023-10-06 00:00:00.000000,Delhi,Neutral
CUST000658,RM0025,3.8,2025-01-14 00:00:00.000000,Jaipur,Neutral
CUST000659,RM0058,3.9,2024-02-08 00:00:00.000000,Lucknow,Neutral
CUST000660,RM0100,3.0,2023-05-09 00:00:00.000000,Hyderabad,Neutral
CUST000661,RM0158,4.2,2025-12-31 10:32:46.364954,Lucknow,Positive
CUST000661,RM0158,5.0,2023-06-07 00:00:00.000000,Kolkata,Positive
CUST000661,RM0158,3.8,2025-12-13 00:00:00.000000,Hyderabad,Neutral
CUST000661,RM0158,4.0,2023-04-21 00:00:00.000000,Chennai,Positive
CUST000662,RM0181,4.5,2025-09-15 00:00:00.000000,Chennai,Positive
CUST000662,RM0181,3.3,2026-02-13 00:00:00.000000,Lucknow,Neutral
CUST000663,RM0074,4.9,2025-04-28 00:00:00.000000,Mumbai,Positive
CUST000664,RM0034,3.3,2023-07-18 00:00:00.000000,Hyderabad,Neutral
CUST000665,RM0096,3.6,2026-05-15 00:00:00.000000,Mumbai,Neutral
CUST000666,RM0231,4.5,2024-06-09 00:00:00.000000,Lucknow,Positive
CUST000667,RM0230,3.0,2023-12-27 00:00:00.000000,Chennai,Neutral
CUST000668,RM0076,4.4,2024-01-26 00:00:00.000000,Hyderabad,Positive
CUST000668,RM0076,5.0,2023-03-05 00:00:00.000000,Chennai,Positive
CUST000668,RM0076,4.2,2026-02-08 00:00:00.000000,Chennai,Positive
CUST000669,RM0211,4.9,2023-04-26 00:00:00.000000,Pune,Positive
CUST000670,RM0141,2.7,2024-05-08 00:00:00.000000,Pune,Negative
CUST000671,RM0133,4.4,2023-11-19 00:00:00.000000,Hyderabad,Positive
CUST000672,RM0201,3.5,2026-03-14 00:00:00.000000,Bangalore,Neutral
CUST000673,RM0121,4.4,2024-10-30 00:00:00.000000,Bangalore,Positive
CUST000674,RM0062,5.0,2024-08-13 00:00:00.000000,Delhi,Positive
CUST000675,RM0113,1.0,2025-05-06 00:00:00.000000,Hyderabad,Negative
CUST000676,RM0159,3.4,2024-03-29 00:00:00.000000,Kolkata,Neutral
CUST000677,RM0093,1.7,2023-10-01 00:00:00.000000,Delhi,Negative
CUST000678,RM0066,2.8,2026-04-21 00:00:00.000000,Hyderabad,Negative
CUST000679,RM0239,3.5,2024-08-04 00:00:00.000000,Lucknow,Neutral
CUST000679,RM0239,4.9,2023-07-08 00:00:00.000000,Kolkata,Positive
CUST000679,RM0239,4.8,2026-08-07 00:00:00.000000,Pune,Positive
CUST000679,RM0239,4.8,2025-10-03 00:00:00.000000,Jaipur,Positive
CUST000679,RM0239,4.6,2025-07-08 00:00:00.000000,Jaipur,Positive
CUST000680,RM0209,2.7,2023-12-26 00:00:00.000000,Lucknow,Negative
CUST000681,RM0157,4.8,2023-12-18 00:00:00.000000,Hyderabad,Positive
CUST000682,RM0083,3.3,2026-07-03 00:00:00.000000,Bangalore,Neutral
CUST000683,RM0107,4.4,2023-11-19 00:00:00.000000,Pune,Positive
CUST000684,RM0091,3.1,2025-12-31 10:32:46.365001,Lucknow,Neutral
